user_pseudo_id,medium,device_category,is_new_visitor,purchased
79068050.5492389408,organic,mobile,1,0
7908878.7518842448,organic,mobile,1,0
79146664.6742661399,organic,desktop,1,0
79152170.7044334117,organic,mobile,1,0
7920773.1231620922,organic,mobile,1,0
7926376.1803706564,organic,mobile,0,0
79271755.2288844652,organic,desktop,1,0
79369255.0287367693,organic,mobile,0,0
7939085.4811872555,organic,desktop,0,0
7942310.3212375648,organic,desktop,1,0
7953818.8868425469,organic,mobile,1,0
7954292.2301018764,organic,desktop,1,0
79645954.2766349181,organic,tablet,1,0
79787167.3689279791,cpc,desktop,1,0
7979698.9841787135,organic,mobile,1,0
79800873.8503043507,organic,desktop,1,0
79843046.1808599601,cpc,desktop,1,0
7984486367.7789017525,organic,mobile,1,0
79850634.0183367305,organic,mobile,0,0
79925984.3258383025,organic,mobile,1,0
79929837.8585165054,organic,desktop,0,0
80058633.0401637134,organic,mobile,1,0
8020021.3434448824,organic,desktop,1,0
8020940.4476886861,organic,mobile,0,0
80228523.5584751226,organic,mobile,1,0
8033748.2403760684,organic,desktop,1,0
80411805.1628881587,organic,mobile,1,0
8041582.9920614351,organic,mobile,1,0
80439660.8570221067,organic,desktop,1,0
8052386.6168418333,organic,desktop,1,0
80630671.4971368128,organic,desktop,1,0
8063701.2528207584,organic,desktop,1,0
80637436.7088005866,organic,desktop,1,0
8071051.6499149562,organic,desktop,0,0
80909405.5990698545,organic,desktop,0,0
8091808.3636772431,cpc,mobile,1,0
80926590.3552502998,organic,mobile,1,0
80994630.3691928615,organic,mobile,1,0
81093232.4306802216,organic,desktop,0,1
81100442.8996467650,organic,mobile,1,0
8116424107.2980813401,organic,desktop,1,0
81200457.6918366461,organic,desktop,1,0
8123339839.2787929923,organic,mobile,1,0
81273670.5701827871,organic,desktop,1,0
81278818.3461684428,organic,mobile,1,0
8130695.4437989615,organic,mobile,1,0
8139798.8657172704,organic,tablet,1,0
81409477.7124339671,organic,desktop,1,0
81544854.4318371583,organic,mobile,0,0
8156300.9654833927,organic,desktop,1,0
817506643.9147513214,organic,mobile,0,0
8182537.5859025779,cpc,desktop,1,0
8195250.0648244329,organic,mobile,0,0
8209012899.7521743918,organic,desktop,1,0
8229075.6609538219,organic,desktop,0,0
82594691.5991370123,organic,mobile,1,0
8261178.0715153225,organic,mobile,1,0
82688452.0112439632,organic,mobile,1,0
82782478.1260117271,organic,mobile,1,0
8278717.5543816767,organic,desktop,1,0
82798575.5745676213,organic,mobile,1,0
82960682.8775513191,organic,mobile,1,0
82961473.6263937218,cpc,desktop,1,0
8301983.5967005979,organic,mobile,1,0
8303217.2202420758,organic,desktop,0,0
8305541037.7914966289,organic,desktop,1,0
8311430.0707911046,organic,desktop,1,0
8316033112.7231326945,organic,desktop,1,0
83163303.3635727866,organic,mobile,1,0
83172990.6992366749,cpc,desktop,1,0
83180829.8974353031,organic,mobile,1,0
8319436348.2322423013,organic,desktop,0,0
83240978.0883726269,organic,desktop,0,0
8329469.9712577718,organic,desktop,0,0
83299027.1627837569,organic,desktop,1,0
83376306.0904050115,organic,mobile,1,0
8342842.4628066763,organic,mobile,1,0
8347061.6424931976,cpc,desktop,0,0
83486645.0419878784,organic,desktop,0,1
8354121.7988309123,organic,mobile,1,0
8359098.2785958811,organic,desktop,1,0
83727436.4105842265,organic,desktop,1,0
83748651.4587422619,organic,mobile,1,0
83763570.2109179851,organic,desktop,1,0
8378748.1326677905,organic,desktop,0,0
8389506.7417400582,organic,mobile,1,0
83912611.9258369782,organic,desktop,1,0
8391282.7728532936,cpc,desktop,1,0
8404483.6871197430,cpc,desktop,0,0
8408727.8845187740,organic,mobile,1,0
84112528.9947513941,organic,mobile,1,0
8427284.1274041127,organic,desktop,1,0
8450670.1805843942,organic,mobile,1,0
8458041212.0439655756,organic,mobile,1,0
84681662.9990702513,cpc,mobile,0,0
84743293.2320499474,organic,desktop,1,0
848065099.8660817807,organic,desktop,1,0
8481964.4768345481,organic,mobile,1,0
84932597.7008969030,organic,mobile,1,0
84940389.0685250982,organic,mobile,1,0
8497484.0598493406,organic,mobile,1,0
84999258.5457318519,organic,desktop,1,0
85004042.1669522990,organic,desktop,1,0
8503221.3117709276,organic,desktop,1,0
85086713.5271162446,organic,mobile,1,0
8508798.4511094194,organic,desktop,1,0
85149433.2897935769,organic,desktop,1,0
8526104.4498673223,cpc,desktop,1,0
8526137.2821331885,organic,mobile,0,0
8530148.2100604155,cpc,mobile,0,0
85334999.3656860805,organic,desktop,1,0
85398733.2500584037,organic,desktop,1,0
85431490.5546795115,organic,desktop,0,0
8544965.7912318543,cpc,desktop,1,0
85453896.8052766259,organic,mobile,1,0
85465748.5079594061,organic,desktop,0,0
85525894.3825900335,organic,mobile,0,0
85526943.9886508663,organic,mobile,1,0
8564525.7270306297,organic,desktop,1,0
85686404.9932942645,organic,mobile,1,0
8570752304.1345299839,organic,desktop,0,0
8571849120.3148353685,cpc,mobile,0,0
8572952.5653330513,organic,mobile,1,0
8578182.8814280546,organic,mobile,1,0
85784251.5850216546,cpc,desktop,0,0
85829086.8992194317,organic,desktop,1,0
85829621.3829746330,organic,desktop,1,0
8583193.4956513771,organic,mobile,1,0
86093521.8150519329,organic,mobile,1,0
86095221.8810613465,cpc,desktop,1,0
86127267.7318781222,organic,mobile,1,0
8614661.7844977993,organic,desktop,1,0
86200219.2307561900,organic,mobile,0,0
8620406.2313835709,cpc,mobile,1,0
8629058.3178595044,organic,mobile,1,0
8630900.0497618934,organic,desktop,1,0
8641265.1618576573,cpc,mobile,1,0
86459672.9507143169,organic,desktop,1,0
86527804.8043715524,organic,mobile,1,0
86553712.1868802850,organic,desktop,1,0
86660622.6981534781,organic,mobile,0,0
86783780.5596577981,organic,desktop,1,0
86804678.1204044117,organic,desktop,0,0
8686340.1047957307,organic,mobile,1,0
8687032.6531347718,cpc,mobile,1,0
86967123.4281841014,organic,desktop,0,0
8699989.6820605768,organic,desktop,1,0
87001717.8205098316,organic,mobile,1,0
8702095.3988013810,organic,desktop,1,0
87046515.1438440578,organic,desktop,1,0
87193984.0409744421,organic,desktop,1,0
87228631.1824732187,organic,mobile,1,0
87234060.6755869254,organic,mobile,1,0
87448183.4957111972,organic,desktop,1,0
87467868.4829910639,organic,desktop,1,0
87645249.3101977528,organic,desktop,0,0
87676717.7065702075,organic,desktop,0,0
87687963.2310484062,organic,desktop,1,0
87709379.9386515945,organic,desktop,0,0
8771888.8383631157,cpc,mobile,1,0
87739939.3732345474,cpc,desktop,1,0
8787376.2054022525,organic,desktop,0,0
8806541.1000901339,organic,desktop,0,1
8807670.9278257459,organic,desktop,1,0
8808449.1429533450,organic,mobile,1,0
8814466.2760958120,organic,mobile,1,0
88171018.6070108140,organic,desktop,0,0
88226097.3478818384,cpc,desktop,1,0
88234636.0433258748,organic,mobile,0,0
88324050.4546434944,organic,desktop,1,0
88374190.9409572152,organic,mobile,1,0
8840745.7187030410,organic,desktop,1,0
88625974.4209854305,organic,mobile,1,0
8868280.4682371773,organic,desktop,1,0
8869194.0469206518,organic,desktop,0,0
8871874.2371017398,organic,mobile,1,0
88773949.0190173897,organic,desktop,1,0
88890409.0907454901,organic,desktop,1,1
88970994.7282761402,organic,desktop,1,0
8899403.4312724606,organic,mobile,1,0
89064894.0391547131,organic,mobile,1,0
89174362.0619318505,organic,desktop,1,0
89292793.4394033438,organic,desktop,1,0
8933393.3235168651,organic,mobile,1,0
8933828.5416460521,organic,desktop,1,0
8946819.8582118329,organic,tablet,1,0
8948287.1148619554,organic,desktop,1,0
8955719.6278858619,organic,mobile,1,0
8958637.7468798998,organic,desktop,1,0
89606945.1239022450,organic,mobile,1,0
8963432.4575583523,organic,mobile,1,0
8964473.7075713317,organic,mobile,1,0
89710216.7093996507,organic,desktop,1,0
8976225.2428005062,organic,desktop,1,0
8997457.9882260795,cpc,mobile,1,0
8998303.0413934908,organic,desktop,1,0
9006730.8521960014,cpc,desktop,1,0
90094361.6026979207,organic,mobile,1,0
90224391.1812646083,organic,mobile,1,0
902310045.7943588211,organic,desktop,1,0
90333544.2146732771,organic,desktop,1,0
90365959.3655236391,organic,desktop,1,0
90450896.1552309521,organic,desktop,1,0
90486747.1701150288,organic,desktop,1,0
90495371.2340130946,cpc,mobile,1,0
9051008.8962956836,organic,mobile,1,0
90524982.4432499777,organic,desktop,1,0
90821950.9440820152,organic,mobile,0,0
90871301.5766473917,cpc,tablet,1,0
9094763.0843647126,organic,desktop,1,0
90961633.7551221705,organic,desktop,0,1
9107576.0456311325,organic,desktop,1,0
91113842.2255281315,organic,desktop,1,0
9130479.2381002735,organic,desktop,0,0
91315498.8395722268,organic,desktop,1,0
9132239.6368157735,organic,mobile,1,0
9144361.1351470323,organic,desktop,1,0
91505433.8034310262,organic,mobile,1,0
9152018.4093301114,cpc,mobile,1,0
91525755.3941745578,organic,desktop,0,0
91556634.3456407020,cpc,mobile,1,0
9169074.8413779611,organic,mobile,0,0
91809322.8947419504,organic,mobile,0,0
9185291.9062099958,organic,tablet,1,0
91903291.7287418796,organic,desktop,1,0
91908188.9456481787,organic,desktop,1,0
92104814.6784052128,organic,mobile,1,0
9213575.9046568713,organic,mobile,1,0
9221940170.8473383452,cpc,desktop,1,0
92275104.2548662725,cpc,mobile,1,0
93423312.9186013223,organic,mobile,1,0
93728533.2853373660,organic,desktop,1,0
9614380.3268011556,organic,desktop,1,0
97942264.2542889390,cpc,mobile,1,0
10046551.5674437827,organic,mobile,0,0
10104702.9615412444,organic,desktop,1,0
10316982.0836594718,organic,mobile,0,0
10368660.9042374199,organic,desktop,0,0
1040071.8645254768,organic,mobile,0,0
1046995817.7257317064,organic,desktop,1,0
10511513.9711617802,organic,desktop,1,0
10530657.3761133327,organic,desktop,1,0
10632483.3180636186,organic,desktop,1,0
10633559.4510282165,organic,desktop,1,0
10641684.5030091265,organic,desktop,1,0
10785301.4981115738,organic,desktop,1,0
1088276.7618293389,organic,desktop,1,0
1094172.3570232462,organic,desktop,1,0
10983635.6591408029,organic,mobile,1,0
1099358.5693697204,cpc,desktop,1,0
11068397.8266258908,organic,desktop,1,0
11109768.0494261481,organic,desktop,1,0
11112123.2808429894,organic,desktop,1,0
11165260.7376035142,organic,mobile,1,0
1118964.4611140676,organic,desktop,1,0
11223400.3043366518,organic,desktop,1,0
1131559.6179460369,organic,mobile,1,0
1132455.5527570519,organic,desktop,1,0
1137257.9945768766,organic,desktop,1,0
1140056.9568034439,cpc,mobile,1,0
11446490.4754225675,organic,mobile,1,0
11496435.3035811059,organic,desktop,0,0
11497251.4646176744,organic,desktop,0,0
1150681.4003519464,organic,desktop,1,0
1153683.1376751807,cpc,mobile,1,0
1157987.9409598832,organic,desktop,1,0
11623444.8090405688,organic,mobile,0,0
1163532.5406348282,organic,desktop,1,0
11736061.2841849540,organic,mobile,1,0
11874568.2966604755,organic,desktop,1,0
11900440.3794238066,cpc,desktop,1,0
1226463.2602304523,organic,mobile,0,0
1229459.3333226327,organic,mobile,1,0
1236075.9957847432,cpc,mobile,1,0
1245098.9611830357,organic,desktop,1,0
1250996.0813468448,organic,desktop,1,0
12524012.4751890074,organic,desktop,1,0
12563039.8330615114,organic,desktop,1,0
12666793.8633243851,organic,mobile,1,0
12692546.4120863313,organic,mobile,0,0
12741620.8991119888,organic,desktop,1,0
1276258.5774442982,organic,desktop,0,0
12809651.9498226403,organic,desktop,1,0
1285066.7203914959,cpc,mobile,1,0
12936061.1951417354,organic,desktop,1,0
1296566.1150103622,cpc,desktop,1,0
13006433.1992701307,organic,desktop,0,0
1300984.8819387397,organic,mobile,1,0
1305934.0740184028,organic,desktop,1,0
13078989.4791704495,organic,tablet,1,0
13126511.6180311989,organic,desktop,0,0
1314811.7138155773,organic,desktop,1,0
13158601.5670121118,organic,desktop,1,0
13219095.6784841850,organic,mobile,1,0
13259459.5409849638,organic,desktop,1,0
13277823.4784355493,cpc,desktop,0,0
1354966.2733608256,organic,desktop,1,0
1356285.2297701770,organic,desktop,1,0
13655860.7227165116,organic,mobile,0,0
13710237.4983233206,organic,mobile,1,0
13889156.1708430041,organic,desktop,0,1
14018727.6950970122,organic,mobile,1,0
14112307.5367107251,organic,mobile,1,0
1414451.8488186516,cpc,desktop,1,0
14272393.9498600229,organic,tablet,1,0
14386906.1727407851,cpc,mobile,1,0
14509614.7109164594,organic,mobile,1,0
14566719.4226609426,organic,mobile,0,0
1456690.8271286269,organic,desktop,0,0
14673854.2682785714,cpc,desktop,1,0
14717933.0359085749,organic,desktop,1,0
14734338.5945012508,organic,desktop,1,0
14790886.0340470007,organic,mobile,0,0
14901360.8695934257,organic,mobile,1,0
14932363.9864618964,organic,desktop,0,0
14937423.1789701393,organic,mobile,1,0
14970836.1602543696,organic,mobile,0,0
14977306.4019670616,organic,mobile,1,0
15059890.9333626540,organic,desktop,1,0
15121502.1636703647,organic,desktop,1,0
15227517.6832225963,organic,mobile,1,0
15396131.1364248967,organic,desktop,1,0
15406434.6067143998,organic,mobile,0,0
1549842.2071714147,organic,desktop,1,0
1550746.8597671030,organic,desktop,1,0
1552313.2546026802,organic,mobile,1,0
15591086.4417171681,organic,mobile,1,0
15601140.4018963787,organic,mobile,1,0
15655198.2097691000,organic,desktop,1,0
15676986.7500306868,organic,mobile,1,0
15760303.9820819967,organic,desktop,1,0
1589660.2799389905,organic,desktop,1,0
1592373.0937786481,organic,mobile,1,0
16145572.2154955910,organic,desktop,1,0
16183166.6086648099,organic,desktop,1,0
1623154879.8501112772,organic,mobile,1,0
16240434.6351320870,organic,mobile,0,0
1627000.0431357750,cpc,mobile,1,0
16412522.2453485414,organic,desktop,0,0
1651063.6201770262,organic,mobile,1,0
1662163.3990112413,organic,mobile,0,0
1667412.3748361392,organic,mobile,0,0
1680771508.9980286938,organic,mobile,1,0
16885837.9160189721,organic,mobile,1,0
16900996.8027242128,organic,desktop,0,0
17005506.2552290602,organic,desktop,1,0
1703872.6754240526,organic,desktop,1,0
17092811.6744065240,organic,desktop,1,0
17092913.6445812691,organic,mobile,0,1
1713143.1515270435,cpc,mobile,1,0
17142402.5962543525,organic,mobile,1,0
17150280.8590225544,organic,mobile,1,0
1715410.9980116974,organic,mobile,1,0
17195444.9334721644,cpc,desktop,1,0
17319206.7683131589,organic,mobile,1,0
17443334.8886289057,organic,mobile,1,0
1756264169.2368640602,organic,desktop,1,0
17740209.1224250287,organic,mobile,1,0
17742836.2514014621,cpc,mobile,0,0
17761294.4104723652,organic,desktop,1,0
17771020.2447903970,organic,desktop,1,0
1783827.2721521126,organic,desktop,1,0
1792594195.0037367449,organic,desktop,1,0
18121759.1205308589,organic,desktop,1,0
18229122.0912478242,cpc,desktop,1,0
18381547.7920319606,cpc,mobile,1,0
1839062.8444008837,organic,desktop,1,0
1849801.9348856319,organic,desktop,1,0
18747698.4408765117,organic,desktop,1,0
1875806.3609672677,organic,desktop,1,0
18853786.5295010787,organic,mobile,1,0
1902240.2463102277,cpc,desktop,1,0
1915469.8792196102,organic,mobile,1,0
1917819.8321564539,organic,desktop,1,0
19256071.8156098520,organic,desktop,1,0
1930442.3787955306,organic,mobile,0,0
19389868.5103196580,organic,desktop,1,0
1939512.2299815539,organic,desktop,1,0
19410226.5145630311,organic,desktop,1,0
19489964.0011281836,organic,desktop,1,0
19490143.6770905208,organic,desktop,1,0
1949183.0594432780,organic,desktop,1,0
1966048.6599698958,cpc,mobile,1,0
1973757.8722046630,organic,desktop,0,0
1981966.9921552984,organic,mobile,1,0
19932476.0383741078,organic,desktop,1,0
20004133.1670288146,organic,desktop,1,0
2003410.3743325553,organic,desktop,1,0
20082138.2168065999,cpc,desktop,0,0
20119261.1829903422,organic,mobile,0,0
2021234.9718426796,organic,desktop,1,0
2031332949.3797227407,organic,mobile,1,0
20321271.3245155988,organic,mobile,1,0
2038095.2604094745,organic,mobile,0,0
2040325489.3024551081,organic,mobile,1,0
20430077.3847574569,organic,mobile,0,0
20614234.7501905278,organic,desktop,1,0
20639529.8470126903,organic,mobile,1,0
20687527.9358545857,organic,desktop,0,1
20761871.9661202032,organic,desktop,1,0
2081026.0240247477,organic,mobile,1,0
2082689.4299174263,organic,mobile,1,0
2091693.1836874173,organic,tablet,1,0
21047704.5426626770,organic,desktop,1,0
2105116.3893717006,organic,mobile,1,0
2112934.5240343645,organic,mobile,1,0
2116654.5795905541,organic,mobile,1,0
2125805.2332011567,organic,mobile,1,0
21371396.1358130642,cpc,desktop,1,0
2138292.9451229359,organic,mobile,1,0
21773413.0173145229,organic,mobile,1,0
2178077804.8842506021,organic,mobile,1,0
2211057.2188947614,organic,desktop,1,0
22157402.8678735225,organic,mobile,1,0
2221383774.7522097036,organic,desktop,0,0
2224515.6452974130,organic,mobile,0,0
2242696.4466386834,organic,mobile,1,0
2254228.3860689738,cpc,mobile,1,0
22555730.7092038315,organic,desktop,1,0
22565010.3213019734,organic,mobile,0,0
2259945.7875941383,organic,desktop,0,0
2273751.5387586743,organic,mobile,1,0
22773900.3786523320,organic,desktop,1,0
22842765.3821514232,organic,desktop,1,0
2292044.5743171693,cpc,desktop,1,0
2293352.8454735412,organic,mobile,1,0
22954835.5675225759,organic,desktop,0,0
2296081.1683651538,cpc,mobile,1,0
2297238.2899258347,organic,desktop,1,0
2304336599.5411294313,organic,desktop,1,0
23084989.3875293534,organic,mobile,1,0
2313891.2881812221,organic,desktop,1,0
2322493.8608388295,organic,desktop,1,0
2322995.4142435222,organic,mobile,1,0
2323037.7930422800,organic,desktop,1,0
2323056.8401486328,cpc,tablet,1,0
23427404.8055960686,organic,mobile,1,0
2343946.7081479587,organic,mobile,1,0
2350509.3248829955,organic,mobile,1,0
23533082.4702627383,organic,desktop,1,0
23538979.3823248853,organic,desktop,1,0
2372247.5698480849,organic,mobile,1,0
2383568.4847366522,organic,desktop,1,0
23979091.0388816255,organic,desktop,1,0
24072080.6042169096,organic,mobile,1,0
24093418.5940590987,cpc,mobile,1,0
2419446409.5508712904,organic,desktop,1,0
2421237.4669079786,organic,desktop,1,0
24326028.4993605457,organic,desktop,1,0
24328952.6007977062,organic,desktop,1,0
2433352.8016217491,organic,mobile,1,0
24350748.3447913984,organic,mobile,1,0
24389694.5549850450,organic,desktop,1,0
24541719.9858320686,organic,mobile,1,0
24599821.1210343957,organic,desktop,1,0
24604266.4525961306,organic,mobile,1,0
2462360.7872208848,cpc,mobile,1,0
2462522.2746419701,organic,mobile,1,0
24959951.2185907294,organic,desktop,1,0
2508485.0568163235,organic,desktop,0,0
2510774.8932863152,organic,mobile,1,0
2516342.0462813812,cpc,mobile,1,0
2529186.1718123706,organic,tablet,1,0
25335884.4954821522,organic,mobile,1,1
2540993.5368546107,organic,desktop,1,0
25456374.7067111610,organic,mobile,1,0
25521540.2738896070,organic,mobile,1,0
25573638.2638210739,cpc,mobile,1,0
25604077.3749383809,organic,mobile,1,0
2562390.8205047765,organic,mobile,1,0
25656477.6132291675,organic,desktop,1,0
2566614718.1197356583,organic,desktop,1,0
2571586.0192123829,organic,desktop,1,0
25747983.4352150196,organic,desktop,1,0
25769897.6938239030,organic,desktop,1,0
25789855.2749533896,organic,mobile,0,0
2583941.3467902171,organic,desktop,1,0
2601630.3044786118,organic,mobile,1,0
26068059.2178114167,organic,mobile,1,0
2609830.6248072161,organic,desktop,1,0
26177971.2711079208,organic,desktop,1,0
26320482.8150680890,organic,mobile,1,0
2632235.6933492055,organic,desktop,1,0
26390748.0225425151,organic,desktop,0,0
26409169.9346557137,organic,mobile,1,0
2647110.3205611250,cpc,desktop,1,0
2647787.9974662449,cpc,desktop,1,0
2650280007.0600059128,organic,desktop,1,0
26600920.3716790001,organic,mobile,1,0
2666153096.1162402940,organic,mobile,1,0
26680303.9125084057,organic,desktop,1,0
26779506.4820471603,organic,desktop,1,0
2685397.7420504645,organic,desktop,1,0
2695195.1528834055,organic,mobile,0,0
2697187.1103546237,organic,mobile,0,0
26996382.4066569534,cpc,tablet,1,0
2700394.6252494125,organic,mobile,1,0
2708820.9917659898,organic,mobile,1,0
27139238.0126349009,organic,mobile,1,0
2723555.4667990608,organic,mobile,1,0
2726601501.7931553731,organic,mobile,1,0
2750001.1537971535,organic,mobile,1,0
27542748.6408116523,organic,mobile,0,0
27592712.7518858472,organic,mobile,0,0
27781662.1826572908,organic,desktop,1,0
27826525.2420832675,cpc,desktop,1,0
27853675.9257650752,organic,desktop,0,0
2794552.8452951804,organic,desktop,0,0
2796793.9983072343,organic,mobile,1,0
2799382.7218963498,organic,desktop,0,0
28004184.5619235826,organic,desktop,1,0
2809562.2345413065,organic,desktop,1,0
28121373.8960530607,organic,desktop,1,0
28150247.1388091583,organic,mobile,1,0
2815868.5060760074,cpc,mobile,0,0
28170461.2707304970,organic,desktop,1,0
28227596.3294877976,organic,desktop,1,0
28469804.2841019579,organic,desktop,0,1
28537802.2484832607,organic,desktop,1,0
28551026.8632547162,organic,mobile,1,0
28719690.1765704677,organic,mobile,1,0
2878712.2744707038,cpc,desktop,1,0
2879598.9019842726,organic,desktop,1,0
29050902.5971149754,organic,mobile,1,0
29121350.3992565826,organic,desktop,1,0
29123530.2378047034,organic,mobile,1,0
29178319.4080800016,organic,desktop,1,0
2918886.4936432905,organic,mobile,0,0
2925360.2448377264,organic,mobile,1,0
29288656.9151582266,organic,desktop,1,0
29352065.8156356854,organic,desktop,1,0
29405563.9336451641,organic,desktop,0,1
2947631563.3691076934,organic,mobile,1,0
29573147.3213261170,cpc,mobile,1,0
2962404.9000930313,cpc,desktop,0,0
2976889.3305964614,organic,desktop,1,0
2985240.7987398195,organic,desktop,0,0
29863961.6820206582,organic,desktop,1,0
2987139.1925463407,organic,desktop,0,0
29880531.1951365066,organic,desktop,1,0
2990218.2594787542,organic,mobile,1,0
30021472.5283515765,organic,desktop,0,0
30070777.6907515314,organic,desktop,1,0
30107987.6031183356,organic,mobile,1,0
30134883.7367449983,organic,desktop,1,0
3022593.6639559146,organic,desktop,1,0
30249582.4850986450,organic,desktop,1,0
30502265.4621412699,organic,desktop,1,0
30575969.8489118179,organic,desktop,1,0
30642120.1484182412,organic,desktop,0,0
3067918.0283938327,organic,desktop,1,0
3076564.3957483948,organic,tablet,0,0
30778286.4251765537,organic,desktop,1,0
30791186.8154331138,organic,desktop,0,0
3079754.3938375389,organic,desktop,1,0
30815590.6339462337,cpc,desktop,1,0
30862545.3002640181,organic,mobile,1,0
30932721.8109754555,organic,desktop,1,0
30951008.0238099992,organic,desktop,1,0
30967944.2480569646,organic,desktop,1,0
3102352.1308022549,organic,mobile,1,0
3102883.6777801895,organic,desktop,1,0
31031433.9832857784,organic,desktop,1,0
31077814.5823912082,cpc,desktop,1,0
31144538.1965396763,organic,mobile,0,0
3136275.5218889199,organic,desktop,1,0
3137255.8158939787,organic,desktop,1,0
31471576.2383082770,organic,mobile,1,0
3151734.0486397925,organic,desktop,1,0
31576800.6175460306,organic,desktop,1,0
3162151.1911277675,organic,desktop,1,0
3174534.2070631748,organic,mobile,0,0
3176665.4259487024,organic,desktop,1,0
31822491.2571845109,organic,desktop,1,0
3182428.0696491935,organic,tablet,1,0
3182701.1505818638,organic,mobile,1,0
31836265.2920701481,cpc,desktop,1,0
31866608.0745477097,organic,mobile,1,0
3199326.3229738634,organic,mobile,1,0
32002843.7985663738,organic,desktop,0,0
3201137.1396647298,organic,desktop,0,0
32061513.3957363769,organic,desktop,0,0
32061826.7266601875,organic,desktop,1,0
3212923.6371151266,organic,desktop,1,0
32134757.1167128023,organic,desktop,1,0
3218785.5534981659,organic,desktop,1,0
32289397.6196866589,organic,desktop,1,0
32342707.4081790011,organic,desktop,1,0
3241856.7621075218,organic,desktop,0,0
32500633.8363964456,organic,desktop,1,0
3251077.4653954485,organic,mobile,1,0
32680755.1913782751,organic,mobile,1,0
32874097.0110732863,organic,tablet,1,0
3291666.2185697988,organic,desktop,0,1
3291867.8966101730,organic,desktop,1,1
3294751.5768904878,cpc,desktop,0,0
32972552.8393040904,organic,desktop,0,0
3299102.5165508674,organic,desktop,1,0
3313110.3896464893,organic,mobile,1,0
3316910.1005157370,organic,desktop,1,0
3325441.7726835021,organic,desktop,1,0
33376494.5721809643,organic,desktop,1,0
3360012.5047204389,cpc,mobile,0,0
33670954.5595019225,organic,desktop,1,0
33676116.8082789074,organic,mobile,1,0
3368213.1381250974,organic,tablet,1,0
3389445.4704324329,cpc,desktop,1,0
33952508.3232786505,organic,mobile,1,0
3401634.7797207113,cpc,mobile,1,0
3408504.9817109146,cpc,tablet,1,0
3412813.1127759752,cpc,desktop,1,0
34267457.4236933404,organic,desktop,1,0
3431674.6507412861,organic,mobile,0,0
34346892.9742642229,organic,desktop,1,0
3447138440.4583568539,organic,tablet,1,0
34522520.8284107987,organic,desktop,1,0
34543276.1389741605,organic,mobile,1,0
3463207023.7643749222,organic,desktop,0,0
34646732.1899155075,organic,mobile,1,0
34679216.3127631614,organic,mobile,1,0
3476976.5364476033,organic,mobile,1,0
34777412.8108740579,organic,mobile,1,0
34781416.6463877699,organic,desktop,1,0
3478910925.3819297070,organic,desktop,0,0
34896691.4515166589,organic,mobile,1,0
34957219.5347117220,organic,mobile,1,0
34999569.3488239032,cpc,mobile,1,0
35111544.7122027782,organic,tablet,1,0
35295875.7517555487,organic,desktop,1,0
35299112.7236081380,cpc,mobile,1,0
3544658.0249815205,cpc,desktop,1,0
3550515.1720473343,cpc,mobile,1,0
3552685.6575218868,organic,mobile,0,0
35527300.5357193142,organic,desktop,0,0
35553641.5147149185,organic,mobile,1,0
35559422.2559275474,organic,desktop,1,0
35624199.4672167657,organic,mobile,1,0
3562746.0306204318,organic,desktop,1,0
3575891899.0757182010,organic,desktop,1,0
3577185.7535738497,organic,desktop,1,0
3577331.1747418201,organic,mobile,1,0
3595094.4669878338,organic,mobile,1,0
3601859.5996072885,organic,desktop,1,0
3604692.1743563681,organic,desktop,1,1
3604785.1333429081,organic,mobile,1,0
36156512.6793363107,organic,mobile,1,1
3631233.1851707304,organic,mobile,1,0
36325601.7628143536,organic,desktop,0,0
36334672.3027699220,cpc,mobile,1,0
3638424770.3988128154,organic,desktop,0,0
3641279626.2521045934,organic,mobile,1,0
3641921.8442051662,organic,mobile,1,0
3644566278.6602625320,organic,desktop,0,1
3650757.3814134655,organic,desktop,1,0
3655900.4397902697,organic,mobile,1,0
3667463.2558162257,organic,mobile,0,0
36773578.0638029633,organic,desktop,0,0
36805667.0928413668,organic,desktop,1,0
3694952.4184923709,organic,desktop,1,0
3703556.6531316729,organic,desktop,1,0
37119283.1093959990,cpc,mobile,1,0
37130454.0964460459,organic,mobile,1,0
37168176.6902740952,organic,desktop,1,0
3726951.5019813306,organic,desktop,1,0
3729057.1451414390,cpc,desktop,1,0
3737099.9076962271,organic,tablet,1,0
37433145.4410703047,organic,desktop,1,0
3748658.8728741967,organic,tablet,1,0
37560079.3984652447,organic,mobile,1,0
37594865.8455476714,organic,mobile,1,0
37622626.1162530124,organic,desktop,1,0
3769672.7067616105,organic,desktop,1,0
3777584.3222759406,organic,desktop,1,0
3780686.8711478519,organic,desktop,1,0
37865738.6086913138,organic,mobile,1,0
3794405.9481209195,organic,mobile,1,0
3807237.8380974953,organic,desktop,0,0
38079917.5418177791,organic,desktop,1,0
38164385.8901181997,organic,desktop,1,0
38256211.5539368989,organic,mobile,1,0
3826678473.8927249881,organic,desktop,1,0
3827121.7649682302,organic,desktop,1,0
3839880.2516002579,organic,desktop,1,0
3849326.9494590412,organic,desktop,0,0
38599659.5112661798,cpc,desktop,1,0
3861526.5776507728,organic,desktop,1,0
38626146.4240692060,organic,desktop,1,0
3865971.9406864222,organic,desktop,1,0
38693803.2225310472,organic,mobile,1,0
38732762.1329466782,organic,desktop,1,0
3882455.0736021827,organic,mobile,1,0
38879047.6435731759,cpc,mobile,1,0
