STD_YM|BLOCK_CD|X_COORD|Y_COORD|TMST_00|TMST_01|TMST_02|TMST_03|TMST_04|TMST_05|TMST_06|TMST_07|TMST_08|TMST_09|TMST_10|TMST_11|TMST_12|TMST_13|TMST_14|TMST_15|TMST_16|TMST_17|TMST_18|TMST_19|TMST_20|TMST_21|TMST_22|TMST_23
202511|32010110100090000001|1018333.991787|1994079.147389|0.05|0.05|0.05|0.03|0.03|0.05|0.13|0.25|0.33|0.36|0.33|0.38|0.41|0.41|0.41|0.38|0.38|0.36|0.28|0.18|0.15|0.08|0.08|0.05
202511|32010110100090000001|1018333.991787|1994129.147389|0.03|0.03|0|0|0|0.03|0.08|0.13|0.15|0.18|0.15|0.15|0.15|0.15|0.15|0.18|0.18|0.18|0.13|0.1|0.1|0.05|0.05|0.03
202511|32010110100090000001|1018333.991787|1994179.147389|0.03|0.03|0.03|0|0.03|0.03|0.05|0.1|0.13|0.15|0.13|0.13|0.13|0.13|0.13|0.15|0.15|0.15|0.1|0.08|0.08|0.03|0.03|0.03
202511|32010110100090000001|1018333.991787|1994229.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.15|0.15|0.13|0.13|0.13|0.13|0.13|0.13|0.15|0.18|0.13|0.1|0.1|0.05|0.05|0.03
202511|32010110100090000001|1018333.991787|1994279.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0|0|0
202511|32010110100090000001|1018333.991787|1994329.147389|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0
202511|32010110100090000001|1018333.991787|1994479.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0
202511|32010110100090000001|1018333.991787|1994529.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202511|32010110100090000001|1018333.991787|1994579.147389|0|0|0.03|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0
202511|32010110100090000001|1018333.991787|1994629.147389|0|0.03|0.03|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.05|0.05|0.05|0.03|0.03|0.03
202511|32010110100090000001|1018333.991787|1994679.147389|0|0.03|0.03|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.05|0.03|0.03|0
202511|32010110100090000001|1018333.991787|1994729.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202511|32010110100090000001|1018333.991787|1994779.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202511|32010110100090000001|1018333.991787|1994829.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.05|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0
202511|32010110100090000001|1018333.991787|1994879.147389|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0
202511|32010110100090000001|1018333.991787|1994929.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.13|0.13|0.1|0.08|0.08|0.05|0.05|0.03
202511|32010110100090000001|1018333.991787|1994979.147389|0.03|0.05|0.03|0.03|0.03|0.05|0.1|0.15|0.18|0.18|0.18|0.18|0.18|0.18|0.18|0.18|0.2|0.2|0.18|0.13|0.13|0.08|0.08|0.05
202511|32010110100090000001|1018333.991787|1995029.147389|0.05|0.08|0.05|0.05|0.05|0.1|0.15|0.28|0.33|0.33|0.3|0.3|0.3|0.3|0.3|0.3|0.33|0.38|0.3|0.23|0.23|0.13|0.13|0.08
202511|32010110100090000001|1018333.991787|1995079.147389|0|0|0|0|0|0|0|0|0|0.03|0|0|0|0.03|0|0|0.03|0.03|0|0|0|0|0|0
202511|32010380200020000001|1018333.991787|1998529.147389|0.03|0|0|0|0|0.03|0.03|0.08|0.13|0.13|0.15|0.15|0.15|0.18|0.18|0.18|0.18|0.13|0.1|0.08|0.05|0.03|0.03|0
202511|32010380200020000001|1018333.991787|1998579.147389|0.03|0.03|0.03|0|0|0.03|0.05|0.1|0.18|0.18|0.23|0.23|0.23|0.28|0.28|0.25|0.25|0.2|0.13|0.1|0.08|0.05|0.03|0.03
202511|32010380200020000001|1018333.991787|1998629.147389|0.03|0.03|0.03|0|0.03|0.03|0.05|0.13|0.2|0.23|0.28|0.3|0.3|0.33|0.36|0.33|0.33|0.28|0.18|0.13|0.1|0.08|0.05|0.03
202511|32010380200020000001|1018333.991787|1998679.147389|0.13|0.08|0.08|0.05|0.08|0.13|0.25|0.48|0.74|0.91|1.07|1.02|1.07|1.09|1.12|1.04|1.02|0.84|0.58|0.41|0.38|0.23|0.15|0.15
202511|32010380200020000001|1018333.991787|1998729.147389|0.05|0.05|0.05|0.05|0.05|0.08|0.15|0.28|0.43|0.53|0.61|0.61|0.66|0.69|0.74|0.69|0.69|0.56|0.36|0.25|0.23|0.15|0.08|0.08
202511|32010380200020000001|1018333.991787|1998779.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.15|0.25|0.3|0.36|0.38|0.38|0.43|0.43|0.41|0.41|0.33|0.2|0.15|0.13|0.08|0.05|0.03
202511|32010380200020000001|1018333.991787|1998979.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0|0
202511|32010380200020000001|1018333.991787|2002329.147389|0.08|0.03|0|0.03|0.03|0.15|0.56|1.04|1.09|0.76|0.66|0.56|0.64|0.64|0.66|0.76|0.86|0.79|0.74|0.43|0.36|0.28|0.15|0.1
202511|32010360100040000001|1018383.991787|1970479.147389|0|0|0|0|0|0|0|0|0|0|0|0.03|0|0|0|0.03|0.03|0.03|0|0|0|0|0|0
202511|32010360100040000001|1018383.991787|1970529.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.08|0.08|0.05|0.08|0.08|0.08|0.08|0.05|0.03|0.03|0.03|0.03|0
202511|32010360100040000001|1018383.991787|1970679.147389|0.03|0|0|0|0|0.03|0.05|0.08|0.13|0.15|0.13|0.18|0.18|0.15|0.18|0.18|0.18|0.2|0.13|0.05|0.05|0.05|0.05|0
202511|32010360100040000001|1018383.991787|1970929.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
202511|32010360100040000001|1018383.991787|1970979.147389|0|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202511|32010360100040000001|1018383.991787|1971079.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.15|0.23|0.33|0.43|0.51|0.61|0.66|0.66|0.66|0.58|0.53|0.56|0.46|0.3|0.2|0.13|0.08|0.05
202511|32010360100040000001|1018383.991787|1971129.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.15|0.25|0.41|0.53|0.61|0.76|0.81|0.86|0.81|0.74|0.69|0.69|0.61|0.41|0.28|0.18|0.1|0.05
202511|32010360100040000001|1018383.991787|1971179.147389|0.05|0.05|0.03|0.05|0.05|0.1|0.2|0.3|0.43|0.56|0.66|0.81|0.84|0.86|0.81|0.74|0.66|0.69|0.61|0.38|0.25|0.15|0.1|0.05
202511|32010360100040000001|1018383.991787|1971229.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.1|0.13|0.18|0.23|0.25|0.25|0.25|0.25|0.2|0.2|0.2|0.18|0.13|0.08|0.05|0.03|0.03
202511|32010360100040000001|1018383.991787|1971279.147389|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.1|0.13|0.13|0.13|0.13|0.1|0.1|0.1|0.1|0.08|0.05|0.03|0|0
202511|32010360100040000001|1018383.991787|1971329.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.1|0.1|0.1|0.1|0.08|0.08|0.08|0.08|0.05|0.03|0.03|0|0
202511|32010360100040000001|1018383.991787|1971429.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
202511|32010360100040000001|1018383.991787|1971529.147389|0|0|0|0|0|0.03|0.05|0.08|0.1|0.15|0.15|0.23|0.25|0.28|0.25|0.2|0.23|0.25|0.28|0.18|0.1|0.05|0.03|0.03
202511|32010360100040000001|1018383.991787|1971579.147389|0|0|0|0|0|0.03|0.05|0.05|0.08|0.13|0.13|0.18|0.18|0.23|0.2|0.15|0.15|0.2|0.23|0.15|0.08|0.05|0.03|0.03
202511|32010360100040000001|1018383.991787|1971629.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.05|0.08|0.08|0.08|0.05|0.03|0.03|0|0
202511|32010360100040000001|1018383.991787|1971679.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.05|0.05|0.08|0.08|0.05|0.03|0.03|0|0
202511|32010360100040000001|1018383.991787|1971729.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.1|0.1|0.13|0.1|0.08|0.1|0.1|0.13|0.08|0.05|0.03|0.03|0
202511|32010360100040000001|1018383.991787|1971779.147389|0.08|0|0|0|0|0.23|0.58|0.84|1.09|1.27|1.37|1.42|1.4|1.37|1.4|1.4|1.35|1.24|1.17|0.99|0.74|0.58|0.43|0.23
202511|32010360100040000001|1018383.991787|1971829.147389|0.13|0.03|0|0|0|0.36|0.97|1.37|1.75|2.06|2.24|2.31|2.24|2.24|2.24|2.26|2.16|2.01|1.88|1.6|1.17|0.94|0.69|0.38
202511|32010360100040000001|1018383.991787|1971879.147389|0.13|0.03|0|0.03|0.03|0.38|1.04|1.52|1.96|2.34|2.54|2.69|2.59|2.62|2.59|2.59|2.49|2.31|2.16|1.78|1.3|1.04|0.74|0.41
202511|32010360100040000001|1018383.991787|1971929.147389|0.18|0|0|0|0|0.3|1.19|1.91|2.62|3.1|3.33|3.43|3.2|2.92|2.97|3.05|2.79|2.54|2.16|1.83|1.45|1.17|0.81|0.46
202511|32010360100040000001|1018383.991787|1972029.147389|0.08|0|0|0|0|0.15|0.61|0.94|1.3|1.5|1.6|1.68|1.55|1.42|1.47|1.5|1.37|1.22|1.04|0.86|0.71|0.56|0.41|0.23
202511|32010360100040000001|1018383.991787|1972079.147389|0.03|0|0|0|0|0.1|0.3|0.41|0.58|0.58|0.61|0.66|0.64|0.66|0.66|0.69|0.64|0.53|0.51|0.38|0.3|0.25|0.18|0.1
202511|32010360100040000001|1018383.991787|1972129.147389|0.03|0|0|0|0|0.03|0.08|0.13|0.2|0.25|0.28|0.3|0.3|0.3|0.33|0.3|0.28|0.28|0.23|0.18|0.13|0.08|0.05|0.03
202511|32010360100040000001|1018383.991787|1972179.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.18|0.3|0.48|0.61|0.69|0.76|0.76|0.74|0.74|0.71|0.71|0.64|0.53|0.38|0.28|0.18|0.1|0.05
202511|32010360100010000001|1018383.991787|1972229.147389|0.05|0.03|0|0|0.03|0.03|0.18|0.33|0.53|0.69|0.76|0.81|0.84|0.84|0.81|0.76|0.76|0.71|0.61|0.43|0.3|0.2|0.13|0.05
202511|32010360100010000001|1018383.991787|1972279.147389|0.03|0.03|0|0|0.03|0.03|0.1|0.18|0.25|0.33|0.36|0.43|0.43|0.46|0.43|0.38|0.36|0.38|0.33|0.23|0.15|0.1|0.05|0.03
202511|32010360100010000001|1018383.991787|1972329.147389|0.05|0.03|0|0.03|0.03|0.05|0.25|0.43|0.66|0.76|0.89|0.97|1.02|1.04|0.97|0.91|0.94|0.91|0.79|0.48|0.33|0.23|0.13|0.08
202511|32010360100010000001|1018383.991787|1972379.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.15|0.28|0.43|0.56|0.61|0.74|0.74|0.79|0.74|0.66|0.61|0.64|0.56|0.38|0.25|0.15|0.08|0.05
202511|32010360100010000001|1018383.991787|1972429.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.15|0.28|0.41|0.53|0.58|0.69|0.66|0.71|0.66|0.61|0.56|0.56|0.48|0.33|0.23|0.15|0.08|0.05
202511|32010360100010000001|1018383.991787|1972479.147389|0|0|0|0|0|0.03|0.08|0.13|0.18|0.2|0.23|0.3|0.25|0.28|0.28|0.25|0.23|0.23|0.2|0.13|0.08|0.05|0.03|0.03
202511|32010360100010000001|1018383.991787|1972529.147389|0|0|0|0|0|0.03|0.08|0.13|0.18|0.2|0.2|0.28|0.23|0.23|0.23|0.23|0.2|0.2|0.15|0.08|0.05|0.05|0.03|0.03
202511|32010360100010000001|1018383.991787|1972579.147389|0.08|0.05|0.03|0.03|0.05|0.13|0.25|0.51|0.66|0.81|0.91|1.14|1.22|1.12|1.17|1.09|1.19|0.94|0.81|0.69|0.48|0.36|0.2|0.1
202511|32010360100010000001|1018383.991787|1972629.147389|0.05|0.03|0.03|0.03|0.05|0.08|0.18|0.33|0.43|0.56|0.61|0.76|0.84|0.76|0.81|0.76|0.84|0.64|0.56|0.48|0.36|0.25|0.13|0.08
202511|32010360100010000001|1018383.991787|1972679.147389|0.05|0.03|0.03|0.03|0.05|0.08|0.18|0.36|0.46|0.58|0.66|0.84|0.89|0.84|0.86|0.81|0.89|0.69|0.61|0.53|0.38|0.28|0.15|0.08
202511|32010360100010000001|1018383.991787|1972729.147389|0.05|0.03|0.03|0.03|0.05|0.08|0.18|0.38|0.48|0.61|0.69|0.86|0.94|0.86|0.91|0.84|0.91|0.71|0.64|0.53|0.38|0.28|0.15|0.08
202511|32010360100010000001|1018383.991787|1972779.147389|0.05|0.03|0.03|0.03|0.05|0.08|0.18|0.38|0.51|0.64|0.71|0.89|0.97|0.89|0.94|0.86|0.94|0.74|0.64|0.56|0.41|0.28|0.15|0.08
202511|32010360100010000001|1018383.991787|1972829.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.15|0.28|0.38|0.48|0.53|0.66|0.71|0.66|0.69|0.64|0.71|0.56|0.48|0.41|0.3|0.23|0.13|0.05
202511|32010360100010000001|1018383.991787|1972879.147389|0.03|0.03|0|0|0.03|0.03|0.08|0.15|0.18|0.23|0.25|0.33|0.36|0.33|0.36|0.33|0.36|0.28|0.23|0.2|0.15|0.1|0.05|0.03
202511|32010360100010000001|1018383.991787|1972929.147389|0|0|0|0|0|0|0.03|0.05|0.05|0.08|0.08|0.1|0.1|0.1|0.1|0.08|0.1|0.08|0.08|0.05|0.05|0.03|0.03|0
202511|32010360100010000001|1018383.991787|1974179.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0|0
202511|32010330100010000001|1018383.991787|1974829.147389|0|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0|0|0|0.03|0|0|0|0|0|0
202511|32010330100010000001|1018383.991787|1975179.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202511|32010330100010000001|1018383.991787|1976179.147389|0.1|0.05|0.03|0.05|0.05|0.33|0.58|0.97|1.14|1.35|1.24|1.37|1.12|1.32|1.27|1.35|1.32|1.47|1.19|0.76|0.53|0.51|0.3|0.18
202511|32010330100010000001|1018383.991787|1976329.147389|0.08|0.05|0.03|0.05|0.05|0.25|0.38|0.64|0.76|0.97|0.84|0.94|0.76|0.89|0.86|0.91|0.89|1.07|0.91|0.58|0.41|0.38|0.25|0.15
202511|32010330100010000001|1018383.991787|1977679.147389|0.03|0.03|0|0|0|0|0.08|0.1|0.18|0.2|0.23|0.23|0.23|0.23|0.2|0.2|0.23|0.2|0.18|0.13|0.1|0.08|0.05|0.05
202511|32010330100010000001|1018383.991787|1977729.147389|0.08|0.08|0.05|0.05|0.05|0.05|0.15|0.23|0.38|0.43|0.46|0.48|0.46|0.46|0.46|0.46|0.48|0.38|0.33|0.25|0.2|0.15|0.13|0.1
202511|32010330100010000001|1018383.991787|1978079.147389|0|0|0|0|0|0|0.03|0.05|0.05|0.08|0.08|0.1|0.08|0.08|0.08|0.1|0.1|0.08|0.08|0.05|0.03|0.03|0.03|0
202511|32010330100010000001|1018383.991787|1978229.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0
202511|32010330100010000001|1018383.991787|1978279.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202511|32010330100010000001|1018383.991787|1978329.147389|0.03|0|0|0|0|0.03|0.05|0.08|0.13|0.13|0.15|0.15|0.15|0.15|0.15|0.15|0.15|0.15|0.13|0.08|0.05|0.05|0.03|0.03
202511|32010330100010000001|1018383.991787|1978379.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202511|32010330100010000001|1018383.991787|1978479.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.05|0.05|0.03|0.03|0.03|0|0
202511|32010330100010000001|1018383.991787|1978529.147389|0.05|0.05|0.05|0.05|0.05|0.08|0.1|0.2|0.3|0.36|0.36|0.38|0.36|0.38|0.36|0.36|0.38|0.3|0.28|0.2|0.18|0.13|0.1|0.08
202511|32010330100010000001|1018383.991787|1978579.147389|0.05|0.05|0.05|0.05|0.05|0.08|0.13|0.2|0.28|0.33|0.36|0.38|0.33|0.36|0.36|0.36|0.38|0.33|0.3|0.2|0.18|0.13|0.1|0.08
202511|32010330100010000001|1018383.991787|1978629.147389|0.03|0|0|0|0|0|0.05|0.13|0.15|0.2|0.23|0.23|0.23|0.23|0.23|0.23|0.23|0.2|0.18|0.1|0.1|0.08|0.05|0.03
202511|32010330100010000001|1018383.991787|1978679.147389|0.03|0|0|0|0|0|0.05|0.1|0.15|0.18|0.2|0.23|0.2|0.2|0.2|0.2|0.23|0.2|0.15|0.1|0.08|0.05|0.05|0.03
202511|32010330100010000001|1018383.991787|1978729.147389|0.03|0|0|0|0|0|0.05|0.08|0.1|0.15|0.15|0.18|0.15|0.18|0.15|0.18|0.18|0.15|0.13|0.08|0.08|0.05|0.03|0.03
202511|32010330100010000001|1018383.991787|1978779.147389|0.08|0.05|0.03|0.03|0.03|0.1|0.25|0.46|0.61|0.71|0.74|0.79|0.79|0.79|0.79|0.81|0.86|0.81|0.76|0.43|0.41|0.28|0.18|0.1
202511|32010330100010000001|1018383.991787|1978829.147389|0.08|0.05|0.03|0.03|0.03|0.1|0.25|0.51|0.69|0.79|0.84|0.91|0.89|0.89|0.89|0.91|0.97|0.91|0.84|0.48|0.46|0.3|0.2|0.1
202511|32010330100010000001|1018383.991787|1978879.147389|0.08|0.03|0|0.03|0.03|0.08|0.23|0.41|0.56|0.64|0.69|0.74|0.74|0.74|0.74|0.74|0.79|0.76|0.71|0.41|0.38|0.25|0.18|0.1
202511|32010330100010000001|1018383.991787|1978929.147389|0.05|0.03|0|0.03|0.03|0.08|0.18|0.3|0.43|0.46|0.48|0.48|0.51|0.51|0.51|0.51|0.56|0.56|0.56|0.3|0.28|0.2|0.13|0.05
202511|32010330100010000001|1018383.991787|1979029.147389|0.03|0.03|0|0|0|0.05|0.1|0.18|0.25|0.25|0.28|0.28|0.28|0.28|0.28|0.28|0.3|0.3|0.3|0.18|0.15|0.1|0.08|0.03
202511|32010330100010000001|1018383.991787|1979329.147389|0.03|0.03|0|0|0|0.03|0.03|0.05|0.08|0.1|0.1|0.1|0.1|0.1|0.13|0.1|0.13|0.1|0.08|0.05|0.05|0.03|0.03|0.03
202511|32010330100010000001|1018383.991787|1979379.147389|0.05|0.03|0|0.03|0.03|0.03|0.1|0.2|0.28|0.36|0.38|0.43|0.38|0.41|0.41|0.43|0.46|0.36|0.3|0.2|0.18|0.13|0.08|0.05
202511|32010330100040000001|1018383.991787|1979429.147389|0.18|0.15|0.1|0.13|0.13|0.2|0.36|0.66|0.94|1.17|1.32|1.47|1.37|1.47|1.5|1.45|1.42|1.19|1.02|0.64|0.56|0.43|0.28|0.2
202511|32010330100040000001|1018383.991787|1980229.147389|0.03|0|0|0|0|0.03|0.03|0.08|0.1|0.13|0.15|0.15|0.15|0.15|0.15|0.15|0.15|0.15|0.13|0.08|0.05|0.05|0.03|0.03
202511|32010330100040000001|1018383.991787|1980279.147389|0.03|0|0|0|0|0.03|0.03|0.08|0.1|0.13|0.13|0.15|0.13|0.15|0.13|0.15|0.15|0.15|0.13|0.08|0.05|0.05|0.03|0.03
202511|32010330100040000001|1018383.991787|1980629.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202511|32010330100040000001|1018383.991787|1980679.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.08|0.1|0.13|0.15|0.13|0.13|0.13|0.13|0.13|0.13|0.1|0.08|0.08|0.05|0.05|0.05
202511|32010330100040000001|1018383.991787|1980729.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
202511|32010330100040000001|1018383.991787|1980779.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202511|32010330100040000001|1018383.991787|1980829.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202511|32010330100040000001|1018383.991787|1981229.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0
202511|32010330100040000001|1018383.991787|1981379.147389|0|0|0|0|0|0|0|0.03|0.05|0.05|0.05|0.05|0.03|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0|0
202511|32010330100040000001|1018383.991787|1981479.147389|0|0|0|0|0|0|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202511|32010330100040000001|1018383.991787|1981529.147389|0|0|0|0|0|0|0.03|0.05|0.05|0.05|0.03|0.05|0.03|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202511|32010330100040000001|1018383.991787|1981579.147389|0|0|0|0|0|0|0.03|0.05|0.05|0.05|0.03|0.05|0.03|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202511|32010330100040000001|1018383.991787|1981879.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202511|32010330100040000001|1018383.991787|1981929.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0
202511|32010680200090000001|1018383.991787|1982129.147389|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0
202511|32010680200090000001|1018383.991787|1982179.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.1|0.08|0.08|0.08|0.08|0.08|0.08|0.1|0.1|0.1|0.1|0.1|0.08|0.08|0.05|0.05
202511|32010680200090000001|1018383.991787|1982229.147389|0.08|0.05|0.05|0.05|0.05|0.05|0.08|0.1|0.15|0.15|0.15|0.15|0.15|0.15|0.15|0.15|0.18|0.18|0.18|0.15|0.13|0.13|0.1|0.08
202511|32010680200090000001|1018383.991787|1982279.147389|0.03|0|0|0|0|0|0|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.08|0.05|0.05|0.05|0.03|0.03
202511|32010680200090000001|1018383.991787|1982329.147389|0.03|0|0|0|0|0|0|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03
202511|32010680200090000001|1018383.991787|1982379.147389|0.03|0.03|0|0.03|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03
202511|32010680200090000001|1018383.991787|1982429.147389|0.03|0|0|0|0|0|0|0.03|0.05|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.08|0.08|0.05|0.05|0.05|0.05|0.03
202511|32010680200090000001|1018383.991787|1982529.147389|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.08|0.1|0.13|0.13|0.13|0.13|0.13|0.13|0.13|0.13|0.15|0.15|0.13|0.13|0.1|0.08|0.05
202511|32010680200090000001|1018383.991787|1982579.147389|0.08|0.08|0.08|0.08|0.08|0.08|0.1|0.08|0.13|0.15|0.18|0.15|0.15|0.15|0.15|0.15|0.18|0.18|0.18|0.15|0.15|0.13|0.1|0.08
202511|32010680200090000001|1018383.991787|1982629.147389|0.13|0.13|0.1|0.1|0.1|0.13|0.15|0.18|0.25|0.33|0.36|0.33|0.36|0.36|0.33|0.36|0.36|0.38|0.36|0.3|0.28|0.23|0.18|0.15
202511|32010680200090000001|1018383.991787|1982679.147389|0.08|0.05|0.03|0.05|0.03|0.05|0.08|0.13|0.2|0.25|0.3|0.3|0.33|0.33|0.33|0.33|0.3|0.3|0.25|0.2|0.18|0.13|0.1|0.08
202511|32010680200090000001|1018383.991787|1982729.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.18|0.18|0.18|0.2|0.2|0.2|0.2|0.2|0.2|0.2|0.18|0.15|0.13|0.1|0.08|0.05
202511|32010680200090000001|1018383.991787|1982779.147389|0.03|0.03|0.03|0.03|0|0.03|0.03|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.1|0.1|0.1|0.08|0.08|0.05|0.05|0.03
202511|32010680200090000001|1018383.991787|1982879.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202511|32010680200050000001|1018383.991787|1983679.147389|0.03|0.03|0.03|0.03|0|0.03|0.03|0.05|0.1|0.1|0.1|0.13|0.13|0.13|0.13|0.13|0.15|0.13|0.1|0.08|0.08|0.05|0.05|0.03
202511|32010680200050000001|1018383.991787|1983729.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.15|0.15|0.15|0.18|0.18|0.2|0.18|0.18|0.2|0.2|0.15|0.13|0.13|0.1|0.08|0.05
