STD_YM|BLOCK_CD|X_COORD|Y_COORD|TMST_00|TMST_01|TMST_02|TMST_03|TMST_04|TMST_05|TMST_06|TMST_07|TMST_08|TMST_09|TMST_10|TMST_11|TMST_12|TMST_13|TMST_14|TMST_15|TMST_16|TMST_17|TMST_18|TMST_19|TMST_20|TMST_21|TMST_22|TMST_23
202508|32010360100030000001|1011183.991787|1977879.147389|0|0|0|0|0|0|0|0|0|0|0.03|0.03|0|0|0|0|0|0.03|0.03|0|0|0|0|0
202508|32010360100030000001|1011183.991787|1977979.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202508|32010360100030000001|1011183.991787|1978079.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202508|32010360100030000001|1011183.991787|1978179.147389|0.15|0.03|0.03|0|0.03|0.03|0.15|0.43|0.51|0.56|0.71|0.86|0.81|0.84|0.71|0.66|0.99|0.64|0.91|1.24|0.81|0.48|0.46|0.2
202508|32010360100030000001|1011183.991787|1978229.147389|0.23|0.08|0.05|0.05|0.05|0.1|0.56|0.91|1.47|1.52|1.73|2.21|1.7|2.01|1.57|1.68|2.24|1.73|1.73|1.96|1.5|1.12|0.84|0.43
202508|32010360100030000001|1011183.991787|1978279.147389|0.18|0.03|0.03|0.03|0.03|0.03|0.33|0.56|0.79|0.89|1.02|1.19|1.04|1.12|0.89|0.86|1.35|0.97|1.09|1.42|0.99|0.61|0.58|0.23
202508|32010360100030000001|1011183.991787|1978379.147389|0|0|0|0|0|0|0.18|0.13|0.28|0.36|0.33|0.3|0.2|0.28|0.2|0.2|0.38|0.33|0.15|0.13|0.13|0.13|0.08|0.03
202508|32010360100030000001|1011183.991787|1978429.147389|0.05|0.05|0.05|0.05|0.03|0.05|0.18|0.15|0.28|0.38|0.38|0.41|0.33|0.41|0.36|0.33|0.43|0.36|0.2|0.15|0.15|0.13|0.1|0.05
202508|32010360100030000001|1011183.991787|1979429.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202508|32010360100030000001|1011183.991787|1979479.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03|0
202508|32010360100030000001|1011183.991787|1979529.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03|0
202508|32010360100030000001|1011183.991787|1979579.147389|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.08|0.1|0.08|0.08|0.1|0.08|0.08|0.08|0.08|0.05|0.03|0.03|0.03|0
202508|32010360100030000001|1011183.991787|1979629.147389|0.03|0.03|0|0|0.03|0.03|0.05|0.05|0.08|0.1|0.13|0.15|0.13|0.13|0.15|0.13|0.13|0.13|0.1|0.08|0.05|0.05|0.03|0.03
202508|32010360100030000001|1011183.991787|1979729.147389|0|0|0|0|0|0.03|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202508|32010360100030000001|1011183.991787|1979779.147389|0|0|0|0|0|0|0|0|0|0|0|0.03|0|0|0|0|0|0|0|0|0|0|0|0
202508|32010360100030000001|1011183.991787|1979879.147389|0.05|0.03|0.03|0.03|0.03|0.08|0.1|0.15|0.2|0.28|0.33|0.41|0.36|0.38|0.41|0.36|0.33|0.33|0.3|0.2|0.15|0.13|0.08|0.05
202508|32010360100030000001|1011183.991787|1979929.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0
202508|32010370100020000001|1011183.991787|1980129.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
202508|32010370100020000001|1011183.991787|1980229.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0
202508|32010370100020000001|1011183.991787|1980279.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.08|0.1|0.15|0.2|0.25|0.3|0.28|0.3|0.3|0.28|0.25|0.25|0.23|0.15|0.13|0.1|0.05|0.05
202508|32010370100020000001|1011183.991787|1980329.147389|0.03|0.03|0|0|0|0.03|0.03|0.05|0.08|0.1|0.13|0.15|0.13|0.15|0.15|0.13|0.13|0.13|0.1|0.08|0.05|0.05|0.03|0.03
202508|32010370100020000001|1011183.991787|1980429.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.1|0.08|0.1|0.1|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0
202508|32010370100020000001|1011183.991787|1982379.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0.03|0.03|0.03|0.03|0.03|0|0|0
202508|32010370100020000001|1011183.991787|1983129.147389|0.08|0.05|0.03|0.05|0.03|0.05|0.1|0.18|0.2|0.23|0.28|0.28|0.25|0.25|0.28|0.28|0.28|0.25|0.23|0.2|0.15|0.13|0.1|0.1
202508|32010370100020000001|1011183.991787|1983179.147389|0.08|0.05|0.05|0.05|0.05|0.08|0.15|0.2|0.25|0.3|0.33|0.3|0.28|0.28|0.3|0.3|0.3|0.3|0.25|0.23|0.18|0.15|0.1|0.1
202508|32010370100020000001|1011183.991787|1983229.147389|0.1|0.05|0.05|0.03|0.05|0.08|0.13|0.18|0.23|0.25|0.25|0.28|0.23|0.23|0.23|0.28|0.28|0.3|0.25|0.2|0.2|0.13|0.1|0.08
202508|32010370100080000001|1011183.991787|1986029.147389|0|0|0.03|0.03|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0|0
202508|32010370100080000001|1011183.991787|1987029.147389|0|0|0|0|0|0|0|0.03|0.08|0.05|0.1|0.1|0.08|0.08|0.1|0.08|0.08|0.08|0.08|0.03|0.03|0.03|0|0
202508|32010370100080000001|1011183.991787|1987079.147389|0|0|0|0|0.03|0|0|0.03|0.05|0.03|0.05|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03|0|0
202508|32010370100080000001|1011183.991787|1987279.147389|0|0|0|0|0.03|0|0|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0|0
202508|32010370100080000001|1011183.991787|1987329.147389|0|0|0|0|0.03|0|0|0.03|0.05|0.05|0.08|0.1|0.08|0.08|0.1|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0|0
202508|32010370100080000001|1011183.991787|1987379.147389|0|0|0|0|0.03|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0|0
202508|32010370100080000001|1011183.991787|1987429.147389|0|0|0|0|0.03|0|0.03|0.03|0.05|0.05|0.08|0.1|0.1|0.1|0.1|0.1|0.08|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202508|32010370100080000001|1011183.991787|1987479.147389|0|0|0|0|0.03|0|0|0.03|0.03|0.03|0.05|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03|0|0.03
202508|32010370100030000001|1011183.991787|1996429.147389|0.08|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.1|0.15|0.15|0.2|0.23|0.25|0.25|0.25|0.2|0.15|0.13|0.13|0.13|0.1|0.08|0.08
202508|32010370100030000001|1011183.991787|1996479.147389|0.08|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.18|0.18|0.25|0.3|0.3|0.33|0.33|0.25|0.18|0.15|0.15|0.15|0.1|0.1|0.1
202508|32010380100010000001|1011183.991787|1997279.147389|0|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202508|32010380100010000001|1011183.991787|1997329.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03|0
202508|32010380100010000001|1011183.991787|1997379.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.15|0.2|0.38|0.48|0.41|0.38|0.36|0.43|0.41|0.41|0.28|0.15|0.13|0.08|0.08|0.05
202508|32010380100010000001|1011183.991787|1997429.147389|0.05|0.05|0.03|0.03|0.05|0.05|0.1|0.15|0.2|0.25|0.51|0.61|0.53|0.48|0.46|0.56|0.51|0.51|0.36|0.2|0.15|0.1|0.08|0.05
202508|32010380100010000001|1011183.991787|1997479.147389|0.08|0.05|0.03|0.03|0.05|0.05|0.15|0.23|0.28|0.36|0.61|0.71|0.64|0.58|0.56|0.64|0.61|0.58|0.43|0.28|0.23|0.15|0.13|0.1
202508|32010380100010000001|1011183.991787|1997529.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.08|0.1|0.15|0.15|0.15|0.15|0.15|0.13|0.1|0.08|0.05|0.05|0.03|0.03|0.03
202508|32010380100010000001|1011183.991787|1997579.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0|0
202508|32010380100010000001|1011183.991787|1999429.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202508|32010380100010000001|1011183.991787|2000029.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.1|0.18|0.18|0.23|0.25|0.25|0.25|0.28|0.28|0.25|0.2|0.15|0.13|0.1|0.08|0.08|0.05
202508|32010380100010000001|1011183.991787|2000079.147389|0.05|0.03|0.03|0.03|0.03|0.03|0.08|0.13|0.2|0.2|0.25|0.28|0.28|0.3|0.3|0.3|0.28|0.25|0.18|0.15|0.13|0.08|0.08|0.05
202508|32010380100010000001|1011183.991787|2000129.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.05|0.1|0.18|0.2|0.23|0.28|0.28|0.3|0.33|0.3|0.28|0.23|0.18|0.13|0.1|0.08|0.08|0.05
202508|32010380100010000001|1011183.991787|2000179.147389|0.05|0.05|0.03|0.05|0.03|0.05|0.08|0.13|0.2|0.23|0.28|0.3|0.33|0.33|0.36|0.36|0.33|0.28|0.2|0.15|0.13|0.1|0.08|0.08
202508|32010380100010000001|1011183.991787|2000229.147389|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.15|0.25|0.28|0.33|0.38|0.41|0.41|0.43|0.43|0.41|0.33|0.25|0.2|0.15|0.1|0.1|0.08
202508|32010380100010000001|1011183.991787|2000279.147389|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.15|0.25|0.28|0.33|0.38|0.41|0.41|0.43|0.43|0.41|0.33|0.25|0.18|0.15|0.1|0.1|0.08
202508|32010380100010000001|1011183.991787|2000329.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.05|0.1|0.18|0.2|0.23|0.28|0.28|0.3|0.33|0.3|0.28|0.23|0.18|0.13|0.1|0.08|0.08|0.05
202508|32010380100010000001|1011183.991787|2000379.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.13|0.15|0.18|0.18|0.18|0.2|0.2|0.18|0.15|0.13|0.1|0.08|0.05|0.05|0.05
202508|32010380100010000001|1011183.991787|2000429.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202508|32010380100010000001|1011183.991787|2000679.147389|0.13|0.1|0.08|0.08|0.13|0.3|0.69|1.32|1.52|1.73|1.88|1.98|1.91|1.93|2.13|2.11|2.21|2.03|1.73|1.19|0.79|0.66|0.48|0.33
202508|32010380100010000001|1011183.991787|2000729.147389|0.15|0.1|0.08|0.08|0.13|0.33|0.71|1.37|1.6|1.8|1.96|2.06|2.01|2.03|2.24|2.21|2.31|2.11|1.8|1.24|0.84|0.71|0.51|0.33
202508|32010380100010000001|1011183.991787|2000779.147389|0.1|0.08|0.05|0.05|0.08|0.2|0.48|0.91|1.07|1.19|1.3|1.37|1.32|1.35|1.5|1.47|1.55|1.42|1.19|0.84|0.56|0.46|0.36|0.23
202508|32010380100010000001|1011183.991787|2000829.147389|0.05|0.03|0.03|0.03|0.03|0.1|0.2|0.38|0.46|0.51|0.53|0.58|0.56|0.56|0.64|0.61|0.64|0.58|0.51|0.36|0.23|0.2|0.15|0.1
202508|32010380100010000001|1011183.991787|2001179.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.18|0.18|0.2|0.23|0.23|0.23|0.23|0.23|0.23|0.23|0.18|0.13|0.1|0.1|0.08|0.05
202508|32010380100010000001|1011183.991787|2001229.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.1|0.1|0.1|0.1|0.1|0.08|0.08|0.1|0.1|0.08|0.08|0.08|0.05|0.03|0.03|0.03
202508|32010380100010000001|1011183.991787|2001429.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.18|0.15|0.15|0.18|0.18|0.15|0.15|0.15|0.18|0.18|0.13|0.1|0.08|0.05|0.03|0.03
202508|32010380100010000001|1011183.991787|2001479.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.18|0.15|0.15|0.18|0.18|0.15|0.15|0.15|0.18|0.18|0.13|0.1|0.08|0.05|0.03|0.03
202508|32010380100010000001|1011183.991787|2001629.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.13|0.15|0.15|0.15|0.15|0.13|0.15|0.15|0.15|0.13|0.13|0.1|0.08|0.05|0.05|0.03
202508|32010380100010000001|1011183.991787|2001929.147389|0.03|0|0|0|0|0|0.03|0.08|0.1|0.1|0.1|0.1|0.08|0.08|0.1|0.1|0.1|0.08|0.08|0.08|0.05|0.03|0.03|0.03
202508|32010380100020000001|1011183.991787|2004529.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
202508|32010380100020000001|1011183.991787|2004579.147389|0|0|0|0|0|0.03|0.05|0.08|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.08|0.05|0.05|0.05|0.03|0.03
202508|32010380100020000001|1011183.991787|2004779.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202508|32010350100020000001|1011233.991787|1970529.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202508|32010350100020000001|1011233.991787|1970629.147389|0|0|0|0|0|0.03|0|0.03|0.03|0.03|0.03|0.05|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202508|32010350100020000001|1011233.991787|1970679.147389|0.15|0.1|0.08|0.05|0.13|0.3|0.53|0.86|1.32|1.57|1.96|2.31|2.46|2.57|2.51|2.11|1.63|1.24|1.19|0.99|0.94|0.74|0.46|0.3
202508|32010350100020000001|1011233.991787|1970729.147389|0.08|0.08|0.05|0.05|0.1|0.23|0.25|0.41|0.66|0.76|0.91|1.12|1.17|1.22|1.19|1.02|0.81|0.61|0.53|0.46|0.43|0.36|0.2|0.15
202508|32010350100020000001|1011233.991787|1970779.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0.03|0|0|0
202508|32010350100020000001|1011233.991787|1970829.147389|0.03|0|0|0|0|0.03|0.08|0.15|0.2|0.25|0.3|0.36|0.38|0.38|0.33|0.28|0.23|0.18|0.18|0.15|0.15|0.1|0.08|0.05
202508|32010350100020000001|1011233.991787|1970879.147389|0|0|0|0|0|0.03|0.05|0.05|0.05|0.08|0.1|0.18|0.18|0.18|0.13|0.1|0.08|0.08|0.1|0.1|0.08|0.05|0.03|0.03
202508|32010350100020000001|1011233.991787|1970929.147389|0.2|0.1|0.08|0.1|0.15|0.38|0.81|1.22|1.73|2.03|2.64|3.23|3.18|3.05|2.84|2.39|1.93|1.63|1.47|1.24|1.12|0.86|0.56|0.36
202508|32010350100020000001|1011233.991787|1970979.147389|0.18|0.08|0.08|0.08|0.1|0.25|0.69|0.91|1.4|1.78|2.21|2.95|3.25|3.28|3.07|2.62|2.16|1.75|1.93|1.5|1.35|0.89|0.53|0.33
202508|32010350100020000001|1011233.991787|1971029.147389|0.05|0.03|0.03|0.03|0.03|0.1|0.2|0.2|0.33|0.41|0.53|0.79|0.79|0.79|0.64|0.46|0.38|0.38|0.41|0.36|0.28|0.18|0.1|0.08
202508|32010350100020000001|1011233.991787|1971079.147389|0.3|0.25|0.25|0.23|0.25|0.33|0.86|1.04|1.47|1.68|1.98|2.51|2.69|2.59|2.16|1.83|1.6|1.4|1.57|1.22|1.04|0.79|0.56|0.41
202508|32010350100020000001|1011233.991787|1971129.147389|0.13|0.08|0.05|0.05|0.1|0.28|0.48|0.69|0.97|1.17|1.6|2.01|1.98|1.85|1.7|1.35|1.07|0.99|0.91|0.81|0.69|0.51|0.33|0.2
202508|32010350100020000001|1011233.991787|1971179.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.13|0.1|0.1|0.1|0.08|0.05|0.08|0.05|0.05|0.03|0.03|0|0
202508|32010350100020000001|1011233.991787|1971229.147389|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.08|0.1|0.13|0.13|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0
202508|32010350100020000001|1011233.991787|1972579.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202508|32010350100020000001|1011233.991787|1972879.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202508|32010350100020000001|1011233.991787|1973379.147389|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0
202508|32010350100020000001|1011233.991787|1973479.147389|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0
202508|32010350100020000001|1011233.991787|1973529.147389|0.03|0.03|0|0|0.03|0.03|0.05|0.05|0.08|0.1|0.13|0.15|0.15|0.13|0.13|0.13|0.13|0.13|0.1|0.1|0.08|0.05|0.05|0.03
202508|32010350100020000001|1011233.991787|1973579.147389|0.1|0.08|0.05|0.05|0.05|0.13|0.25|0.36|0.48|0.58|0.74|0.89|0.86|0.84|0.81|0.66|0.66|0.64|0.64|0.53|0.38|0.3|0.2|0.15
202508|32010350100020000001|1011233.991787|1973629.147389|0.13|0.1|0.08|0.05|0.08|0.1|0.25|0.36|0.51|0.58|0.71|0.79|0.71|0.74|0.76|0.69|0.66|0.61|0.53|0.46|0.33|0.28|0.2|0.15
202508|32010360100070000001|1011233.991787|1973879.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.08|0.13|0.23|0.2|0.25|0.28|0.25|0.28|0.28|0.25|0.25|0.23|0.18|0.13|0.1|0.08|0.05|0.05
202508|32010360100070000001|1011233.991787|1973929.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.1|0.2|0.18|0.2|0.2|0.2|0.23|0.2|0.2|0.2|0.18|0.13|0.08|0.08|0.05|0.05|0.03
202508|32010360100070000001|1011233.991787|1973979.147389|0.03|0.03|0|0|0|0|0.03|0.03|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.08|0.05|0.05|0.03|0.03|0.03
202508|32010360100070000001|1011233.991787|1974029.147389|0|0|0|0|0|0|0|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202508|32010360100070000001|1011233.991787|1974179.147389|0|0|0|0|0|0|0|0.05|0.08|0.05|0.05|0.08|0.05|0.05|0.08|0.05|0.05|0.08|0.05|0.03|0.03|0|0|0
202508|32010360100070000001|1011233.991787|1974229.147389|0|0|0|0|0|0|0|0.05|0.08|0.05|0.08|0.08|0.08|0.05|0.08|0.05|0.05|0.08|0.05|0.03|0.03|0|0|0
202508|32010360100070000001|1011233.991787|1974279.147389|0|0|0|0|0|0|0|0.05|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.08|0.05|0.03|0|0|0|0
202508|32010360100070000001|1011233.991787|1974329.147389|0|0|0|0|0|0|0|0.05|0.1|0.08|0.08|0.08|0.08|0.08|0.1|0.08|0.08|0.1|0.05|0.03|0.03|0.03|0|0
202508|32010360100070000004|1011233.991787|1975279.147389|0.05|0.08|0.08|0.05|0.05|0.05|0.1|0.1|0.18|0.25|0.2|0.2|0.18|0.18|0.18|0.2|0.2|0.2|0.2|0.15|0.13|0.15|0.1|0.05
202508|32010360100070000004|1011233.991787|1975329.147389|0.1|0.13|0.1|0.08|0.08|0.08|0.15|0.15|0.36|0.46|0.41|0.36|0.33|0.33|0.38|0.43|0.41|0.43|0.38|0.33|0.28|0.3|0.23|0.13
202508|32010360100070000004|1011233.991787|1975379.147389|0.03|0.05|0.05|0.05|0.05|0.05|0.08|0.08|0.13|0.18|0.15|0.15|0.13|0.13|0.13|0.15|0.13|0.15|0.13|0.1|0.08|0.1|0.05|0.03
202508|32010360100070000004|1011233.991787|1976329.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0
202508|32010360100070000004|1011233.991787|1976379.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03
202508|32010360100070000004|1011233.991787|1976429.147389|0.03|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03
202508|32010360100070000004|1011233.991787|1976479.147389|0.03|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03
202508|32010360100030000001|1011233.991787|1977379.147389|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.03|0|0|0|0|0
202508|32010360100030000001|1011233.991787|1977829.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202508|32010360100030000001|1011233.991787|1977879.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202508|32010360100030000001|1011233.991787|1978179.147389|0.05|0.03|0.03|0|0|0.03|0.08|0.15|0.18|0.2|0.25|0.3|0.28|0.3|0.28|0.25|0.36|0.23|0.3|0.46|0.25|0.15|0.15|0.08
202508|32010360100030000001|1011233.991787|1978229.147389|0.03|0|0|0|0|0|0.05|0.1|0.13|0.15|0.18|0.2|0.18|0.18|0.15|0.15|0.23|0.15|0.18|0.23|0.15|0.1|0.1|0.03
202508|32010360100030000001|1011233.991787|1978279.147389|0.2|0.05|0.05|0.03|0.03|0.1|0.46|0.74|1.22|1.24|1.42|1.83|1.37|1.63|1.27|1.37|1.83|1.42|1.4|1.57|1.24|0.91|0.69|0.36
202508|32010360100030000001|1011233.991787|1978429.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.03|0.05|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0
202508|32010360100050000001|1011233.991787|1979429.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.08|0.08|0.08|0.08|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0
202508|32010360100030000001|1011233.991787|1979479.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202508|32010360100030000001|1011233.991787|1979579.147389|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.08|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0
202508|32010360100030000001|1011233.991787|1979829.147389|0.03|0.03|0|0|0.03|0.05|0.05|0.08|0.1|0.13|0.15|0.18|0.15|0.15|0.15|0.15|0.15|0.15|0.15|0.1|0.08|0.05|0.03|0.03
202508|32010360100030000001|1011233.991787|1979879.147389|0.05|0.05|0.03|0.03|0.05|0.1|0.1|0.18|0.25|0.33|0.41|0.46|0.41|0.43|0.46|0.41|0.38|0.38|0.36|0.23|0.18|0.13|0.1|0.08
202508|32010370100020000001|1011233.991787|1980229.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0
202508|32010370100020000001|1011233.991787|1980279.147389|0.03|0.03|0|0|0|0.03|0.03|0.05|0.08|0.1|0.13|0.15|0.13|0.15|0.15|0.13|0.13|0.13|0.1|0.08|0.05|0.05|0.03|0.03
202508|32010370100020000001|1011233.991787|1980379.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.1|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0
202508|32010370100020000001|1011233.991787|1981329.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202508|32010370100020000001|1011233.991787|1982429.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.03|0|0.03|0.05|0.03|0.03|0.03|0|0|0
202508|32010370100020000001|1011233.991787|1983179.147389|0.03|0|0|0|0|0.03|0.08|0.13|0.13|0.13|0.13|0.13|0.1|0.1|0.1|0.13|0.13|0.1|0.1|0.08|0.05|0.03|0.03|0.03
202508|32010370100020000001|1011233.991787|1983229.147389|0.03|0|0|0|0|0.03|0.05|0.13|0.13|0.13|0.13|0.13|0.1|0.1|0.1|0.13|0.13|0.1|0.08|0.05|0.05|0.03|0.03|0.03
202508|32010370100080000001|1011233.991787|1984879.147389|0.03|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.03|0.03|0.03|0.05|0.03|0.03|0.03|0.03
202508|32010370100080000001|1011233.991787|1985029.147389|0|0|0|0|0|0|0|0|0.03|0|0.03|0.03|0.03|0|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
202508|32010370100080000001|1011233.991787|1985079.147389|0|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
