STD_YM|BLOCK_CD|X_COORD|Y_COORD|TMST_00|TMST_01|TMST_02|TMST_03|TMST_04|TMST_05|TMST_06|TMST_07|TMST_08|TMST_09|TMST_10|TMST_11|TMST_12|TMST_13|TMST_14|TMST_15|TMST_16|TMST_17|TMST_18|TMST_19|TMST_20|TMST_21|TMST_22|TMST_23
202509|32010350100010000001|1008683.991787|1972479.147389|0.03|0|0|0|0.03|0.05|0.05|0.05|0.13|0.13|0.15|0.15|0.13|0.13|0.13|0.1|0.13|0.1|0.08|0.08|0.05|0.05|0.03|0.03
202509|32010350100010000001|1008683.991787|1972529.147389|0|0|0|0|0|0|0.03|0.03|0.1|0.08|0.1|0.08|0.1|0.08|0.08|0.08|0.08|0.1|0.08|0.05|0.05|0.05|0.03|0
202509|32010350100010000001|1008683.991787|1972579.147389|0|0|0|0|0|0|0|0.03|0.08|0.05|0.08|0.05|0.08|0.08|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0|0
202509|32010350100010000001|1008683.991787|1973129.147389|0.03|0|0|0|0.03|0.05|0.08|0.08|0.1|0.13|0.15|0.15|0.13|0.13|0.13|0.1|0.1|0.1|0.08|0.08|0.05|0.05|0.03|0.03
202509|32010350100010000001|1008683.991787|1973729.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0.03|0|0.03|0
202509|32010350100010000001|1008683.991787|1973829.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0.03|0|0|0
202509|32010360100030000001|1008683.991787|1977779.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0|0|0|0|0
202509|32010360100030000001|1008683.991787|1977829.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0|0|0|0|0
202509|32010360100030000001|1008683.991787|1977879.147389|0|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03
202509|32010360100020000005|1008683.991787|1978129.147389|0|0|0|0|0|0|0.03|0.05|0.05|0.08|0.08|0.1|0.1|0.08|0.08|0.05|0.05|0.05|0.03|0|0|0|0|0
202509|32010360100020000005|1008683.991787|1978229.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010360100020000005|1008683.991787|1978279.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010360100020000005|1008683.991787|1978329.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010360100020000005|1008683.991787|1979179.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010360100020000004|1008683.991787|1980329.147389|0.03|0.03|0|0|0|0|0|0.03|0.05|0.08|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03
202509|32010360100020000004|1008683.991787|1980379.147389|0.03|0.03|0|0|0|0.03|0.05|0.08|0.13|0.15|0.15|0.15|0.15|0.15|0.18|0.15|0.13|0.1|0.1|0.1|0.08|0.08|0.05|0.05
202509|32010360100020000004|1008683.991787|1980429.147389|0.03|0.03|0|0|0|0.03|0.05|0.08|0.15|0.18|0.18|0.18|0.18|0.18|0.18|0.18|0.15|0.15|0.13|0.13|0.08|0.08|0.05|0.03
202509|32010360100020000004|1008683.991787|1980479.147389|0.03|0|0|0|0|0.03|0.03|0.03|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202509|32010360100020000004|1008683.991787|1980529.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010360100020000004|1008683.991787|1981079.147389|0|0|0|0|0|0.03|0.03|0.05|0.08|0.08|0.08|0.1|0.08|0.1|0.1|0.1|0.08|0.08|0.08|0.05|0.03|0.03|0.03|0
202509|32010360100020000004|1008683.991787|1981129.147389|0|0|0|0|0|0|0|0|0|0|0.03|0.03|0|0.03|0.03|0.03|0|0|0|0|0|0|0|0
202509|32010370100080000001|1008683.991787|1981429.147389|0.08|0.05|0.05|0.05|0.1|0.3|0.74|1.27|1.68|1.4|1.65|1.55|1.5|1.68|2.11|2.11|1.83|1.93|2.08|1.17|0.91|0.84|0.43|0.3
202509|32010370100080000001|1008683.991787|1981479.147389|0.1|0.05|0.05|0.05|0.1|0.3|0.74|1.32|1.73|1.47|1.75|1.65|1.6|1.75|2.21|2.21|1.91|1.98|2.13|1.24|0.97|0.86|0.46|0.3
202509|32010370100080000001|1008683.991787|1981529.147389|0.03|0|0|0|0.03|0.03|0.05|0.1|0.18|0.18|0.2|0.23|0.2|0.2|0.23|0.23|0.2|0.18|0.18|0.13|0.1|0.08|0.05|0.03
202509|32010370100080000001|1008683.991787|1981579.147389|0.03|0.03|0|0|0.03|0.05|0.08|0.13|0.2|0.23|0.25|0.28|0.23|0.25|0.28|0.28|0.25|0.23|0.2|0.15|0.1|0.1|0.05|0.03
202509|32010370100080000001|1008683.991787|1981729.147389|0|0|0|0|0|0.03|0.03|0.05|0.1|0.1|0.1|0.1|0.1|0.1|0.13|0.13|0.1|0.08|0.08|0.08|0.05|0.05|0.03|0
202509|32010370100080000001|1008683.991787|1981779.147389|0|0|0|0|0.03|0.05|0.05|0.1|0.18|0.18|0.18|0.2|0.18|0.18|0.2|0.23|0.18|0.15|0.15|0.13|0.08|0.08|0.03|0.03
202509|32010370100080000001|1008683.991787|1982229.147389|0|0|0|0|0|0.03|0.03|0.05|0.38|0.25|0.2|0.23|0.33|0.2|0.2|0.18|0.2|0.2|0.23|0.03|0.03|0.03|0|0
202509|32010370100080000001|1008683.991787|1982279.147389|0|0|0|0|0|0.05|0.05|0.08|0.43|0.3|0.28|0.3|0.41|0.28|0.28|0.25|0.25|0.25|0.28|0.08|0.05|0.03|0.03|0
202509|32010370100080000001|1008683.991787|1982329.147389|0|0|0|0|0|0.03|0.03|0.05|0.3|0.18|0.15|0.18|0.25|0.15|0.15|0.13|0.15|0.15|0.18|0.03|0|0|0|0
202509|32010370100080000001|1008683.991787|1983429.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010370100060000001|1008683.991787|1984829.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0.03|0.03|0.03|0|0|0|0
202509|32010380100020000001|1008683.991787|1996879.147389|0.03|0.05|0.05|0.05|0.05|0.05|0.08|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.08|0.1|0.1|0.08|0.08|0.08|0.05|0.05|0.03|0.03
202509|32010380100020000001|1008683.991787|1996979.147389|0.05|0.08|0.05|0.05|0.05|0.08|0.08|0.13|0.15|0.18|0.2|0.18|0.18|0.15|0.15|0.15|0.15|0.13|0.13|0.1|0.08|0.05|0.05|0.05
202509|32010380100020000001|1008683.991787|1997029.147389|0.05|0.03|0|0|0|0|0.08|0.13|0.18|0.2|0.2|0.2|0.2|0.18|0.18|0.18|0.18|0.18|0.15|0.13|0.1|0.08|0.08|0.05
202509|32010380100020000001|1008683.991787|1997079.147389|0.03|0|0|0|0|0|0.05|0.08|0.1|0.1|0.13|0.13|0.13|0.13|0.1|0.13|0.1|0.13|0.1|0.08|0.05|0.05|0.03|0.03
202509|32010380100020000001|1008683.991787|1997129.147389|0.03|0|0|0|0|0|0.05|0.08|0.1|0.1|0.1|0.1|0.1|0.13|0.1|0.1|0.1|0.1|0.08|0.08|0.05|0.03|0.03|0.03
202509|32010380100020000001|1008683.991787|1997179.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.08|0.1|0.13|0.13|0.15|0.15|0.15|0.15|0.13|0.15|0.13|0.13|0.1|0.1|0.08|0.05|0.05|0.05
202509|32010380100020000001|1008683.991787|1997229.147389|0.05|0.05|0.03|0.03|0.03|0.03|0.08|0.13|0.15|0.18|0.2|0.2|0.18|0.18|0.18|0.18|0.18|0.18|0.15|0.13|0.1|0.08|0.05|0.05
202509|32010380100020000001|1008683.991787|1997279.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.1|0.08|0.1|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03
202509|32010380100020000001|1008683.991787|1997329.147389|0.03|0|0|0|0|0|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202509|32010380100020000001|1008683.991787|1997479.147389|0|0|0|0|0|0|0|0|0|0.03|0|0.03|0.03|0.03|0|0|0|0|0|0|0|0|0|0
202509|32010380100020000001|1008683.991787|1997879.147389|0|0.03|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008683.991787|1997929.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010380100020000001|1008683.991787|1997979.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0.03|0|0|0|0|0|0|0|0
202509|32010380100020000001|1008683.991787|2004429.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008683.991787|2004479.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008683.991787|2004529.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008683.991787|2004579.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008683.991787|2004629.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008683.991787|2004679.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010380100020000001|1008683.991787|2005529.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010380100020000001|1008683.991787|2005679.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010380100020000001|1008683.991787|2005729.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010380100020000001|1008683.991787|2005829.147389|0|0|0|0|0|0|0|0|0.03|0.03|0|0|0|0.03|0.03|0|0.03|0.03|0|0|0|0|0|0
202509|32010350100020000001|1008733.991787|1967179.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010350100020000001|1008733.991787|1967229.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010350100020000001|1008733.991787|1967279.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0|0|0|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010350100020000001|1008733.991787|1969779.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0
202509|32010350100020000001|1008733.991787|1969879.147389|0.05|0.03|0.03|0.03|0.03|0.08|0.2|0.3|0.53|0.64|0.69|0.71|0.66|0.69|0.56|0.51|0.51|0.43|0.48|0.36|0.25|0.18|0.1|0.08
202509|32010350100010000001|1008733.991787|1969929.147389|0.05|0.03|0.03|0.03|0.03|0.08|0.2|0.3|0.51|0.61|0.66|0.69|0.69|0.71|0.58|0.53|0.51|0.43|0.48|0.36|0.25|0.18|0.1|0.08
202509|32010350100010000001|1008733.991787|1970029.147389|0.03|0.03|0|0.03|0.03|0.05|0.08|0.1|0.15|0.2|0.2|0.2|0.23|0.23|0.2|0.18|0.15|0.15|0.15|0.1|0.08|0.05|0.03|0.03
202509|32010350100010000001|1008733.991787|1970079.147389|0.05|0.05|0.05|0.05|0.05|0.13|0.23|0.3|0.46|0.58|0.66|0.66|0.66|0.66|0.53|0.48|0.46|0.41|0.41|0.28|0.2|0.15|0.1|0.08
202509|32010350100010000001|1008733.991787|1970129.147389|0.05|0.03|0.03|0.03|0.05|0.1|0.18|0.28|0.46|0.56|0.64|0.64|0.58|0.58|0.43|0.41|0.41|0.33|0.38|0.23|0.18|0.15|0.08|0.05
202509|32010350100010000001|1008733.991787|1970179.147389|0.05|0.03|0.03|0|0.03|0.08|0.2|0.3|0.53|0.64|0.71|0.74|0.66|0.66|0.48|0.46|0.46|0.36|0.46|0.25|0.2|0.15|0.1|0.05
202509|32010350100010000001|1008733.991787|1970229.147389|0.13|0.1|0.08|0.08|0.13|0.33|0.56|0.76|1.22|1.55|1.75|1.75|1.68|1.68|1.4|1.3|1.19|1.04|1.09|0.74|0.53|0.41|0.25|0.18
202509|32010350100010000001|1008733.991787|1970279.147389|0.08|0.05|0.03|0.03|0.05|0.13|0.28|0.43|0.71|0.91|1.04|1.02|0.94|0.97|0.76|0.71|0.66|0.53|0.58|0.36|0.28|0.23|0.13|0.08
202509|32010350100010000001|1008733.991787|1970329.147389|0.03|0|0|0|0|0|0.05|0.08|0.13|0.18|0.2|0.2|0.2|0.23|0.18|0.18|0.15|0.13|0.18|0.1|0.08|0.05|0.03|0.03
202509|32010350100010000001|1008733.991787|1970429.147389|0.03|0.03|0|0|0.03|0.08|0.13|0.2|0.33|0.38|0.43|0.43|0.36|0.36|0.25|0.23|0.25|0.18|0.23|0.13|0.1|0.1|0.05|0.03
202509|32010350100010000001|1008733.991787|1970629.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.13|0.15|0.2|0.28|0.33|0.33|0.33|0.33|0.33|0.28|0.25|0.23|0.2|0.15|0.13|0.08|0.05|0.05
202509|32010350100010000001|1008733.991787|1970679.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.13|0.13|0.2|0.28|0.3|0.33|0.33|0.3|0.3|0.28|0.25|0.2|0.2|0.15|0.13|0.08|0.05|0.05
202509|32010350100010000001|1008733.991787|1970779.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.13|0.13|0.2|0.28|0.3|0.33|0.33|0.3|0.3|0.28|0.25|0.2|0.2|0.15|0.13|0.08|0.05|0.05
202509|32010350100010000001|1008733.991787|1971229.147389|0|0|0|0|0|0.03|0.05|0.05|0.08|0.1|0.13|0.13|0.1|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0
202509|32010350100010000001|1008733.991787|1971729.147389|0|0.03|0.03|0|0|0.03|0.03|0.05|0.08|0.08|0.08|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0|0
202509|32010350100010000001|1008733.991787|1971829.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010350100010000001|1008733.991787|1972329.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010350100010000001|1008733.991787|1972479.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010350100010000001|1008733.991787|1972529.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010350100010000001|1008733.991787|1972579.147389|0.03|0|0|0|0.03|0.05|0.08|0.1|0.2|0.2|0.25|0.25|0.25|0.28|0.28|0.28|0.25|0.23|0.18|0.15|0.13|0.08|0.05|0.03
202509|32010350100010000001|1008733.991787|1972779.147389|0|0|0|0|0|0|0.03|0.03|0.1|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.03|0.03|0.03|0|0
202509|32010350100010000001|1008733.991787|1973829.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0.03|0|0.03|0
202509|32010360100030000001|1008733.991787|1976229.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0|0|0|0
202509|32010360100030000001|1008733.991787|1977879.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0|0|0|0|0|0
202509|32010360100030000001|1008733.991787|1978079.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010360100020000005|1008733.991787|1978129.147389|0|0|0|0|0|0|0.05|0.05|0.08|0.08|0.1|0.13|0.13|0.1|0.1|0.08|0.08|0.08|0.05|0.03|0|0|0|0
202509|32010360100020000005|1008733.991787|1978179.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010360100020000005|1008733.991787|1978229.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010360100020000005|1008733.991787|1979079.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010360100030000001|1008733.991787|1979129.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010360100030000001|1008733.991787|1980079.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010360100030000001|1008733.991787|1980129.147389|0.03|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010360100020000004|1008733.991787|1980479.147389|0.03|0|0|0|0|0.03|0.03|0.05|0.08|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.08|0.08|0.08|0.05|0.05|0.05|0.03|0.03
202509|32010360100020000004|1008733.991787|1980529.147389|0|0|0|0|0|0|0.03|0.05|0.08|0.08|0.1|0.08|0.08|0.08|0.1|0.08|0.08|0.08|0.05|0.05|0.03|0.05|0.03|0.03
202509|32010360100020000004|1008733.991787|1980579.147389|0|0|0|0|0|0|0|0.03|0.05|0.03|0.05|0.03|0.03|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0
202509|32010360100020000004|1008733.991787|1980629.147389|0|0|0|0|0|0|0|0|0.03|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0.03|0|0
202509|32010360100020000004|1008733.991787|1981029.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.03|0.03|0.05|0.03|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.05|0.03|0
202509|32010360100020000004|1008733.991787|1981079.147389|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03|0
202509|32010370100080000001|1008733.991787|1981429.147389|0.1|0.05|0.05|0.05|0.1|0.33|0.79|1.37|1.83|1.55|1.83|1.73|1.68|1.83|2.31|2.31|2.01|2.08|2.24|1.3|1.02|0.91|0.48|0.33
202509|32010370100080000001|1008733.991787|1981479.147389|0.1|0.05|0.05|0.05|0.1|0.3|0.74|1.32|1.73|1.45|1.73|1.63|1.57|1.75|2.21|2.18|1.91|1.98|2.13|1.22|0.97|0.86|0.46|0.3
202509|32010370100080000001|1008733.991787|1981529.147389|0.08|0.05|0.05|0.05|0.08|0.25|0.64|1.12|1.42|1.19|1.42|1.32|1.3|1.45|1.83|1.8|1.57|1.68|1.83|1.02|0.81|0.74|0.38|0.28
202509|32010370100080000001|1008733.991787|1981579.147389|0.1|0.05|0.05|0.05|0.1|0.3|0.71|1.27|1.68|1.42|1.7|1.6|1.57|1.7|2.13|2.13|1.85|1.93|2.06|1.19|0.94|0.84|0.43|0.3
202509|32010370100080000001|1008733.991787|1981629.147389|0|0|0|0|0|0.03|0.05|0.08|0.1|0.1|0.13|0.15|0.13|0.13|0.15|0.15|0.13|0.13|0.13|0.08|0.05|0.05|0.03|0.03
202509|32010370100080000001|1008733.991787|1981679.147389|0.03|0.03|0|0.03|0.03|0.05|0.1|0.18|0.33|0.33|0.36|0.38|0.36|0.36|0.41|0.43|0.36|0.33|0.3|0.23|0.15|0.13|0.08|0.05
202509|32010370100080000001|1008733.991787|1981729.147389|0|0|0|0|0|0.03|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0|0
202509|32010370100080000001|1008733.991787|1981779.147389|0|0|0|0|0|0.03|0.03|0.08|0.1|0.1|0.13|0.13|0.1|0.1|0.13|0.13|0.13|0.1|0.1|0.08|0.05|0.05|0.03|0.03
202509|32010370100080000001|1008733.991787|1983079.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010370100080000001|1008733.991787|1983129.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010370100080000001|1008733.991787|1983629.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010370100060000001|1008733.991787|1984579.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0
202509|32010370100060000001|1008733.991787|1985879.147389|0|0|0|0|0|0|0|0|0|0|0.03|0|0|0|0|0|0|0|0|0|0|0|0|0
202509|32010380100020000001|1008733.991787|1995429.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0
202509|32010380100020000001|1008733.991787|1995979.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0
202509|32010380100020000001|1008733.991787|1996979.147389|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0
202509|32010380100020000001|1008733.991787|1997029.147389|0|0|0|0|0|0|0.03|0.03|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.03|0.03|0.03|0.03|0.03
202509|32010380100020000001|1008733.991787|1997129.147389|0|0|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010380100020000001|1008733.991787|1997179.147389|0.03|0|0|0|0|0|0.05|0.05|0.08|0.08|0.1|0.1|0.08|0.1|0.08|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03
202509|32010380100020000001|1008733.991787|1997229.147389|0.05|0.05|0.03|0.03|0.03|0.03|0.08|0.13|0.15|0.18|0.18|0.2|0.18|0.18|0.18|0.18|0.15|0.15|0.13|0.1|0.08|0.08|0.05|0.05
202509|32010380100020000001|1008733.991787|1997279.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.05|0.08|0.08|0.08|0.08|0.08|0.08|0.08|0.05|0.08|0.05|0.05|0.03|0.03|0.03|0.03
202509|32010380100020000001|1008733.991787|1997829.147389|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008733.991787|2004429.147389|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.05|0.08|0.08|0.05|0.08|0.05|0.05|0.08|0.05|0.03|0.03|0.03|0.03|0
202509|32010380100020000001|1008733.991787|2004479.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008733.991787|2004529.147389|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008733.991787|2004579.147389|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.05|0.05|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0
202509|32010380100020000001|1008733.991787|2004629.147389|0|0|0|0|0|0.03|0.03|0.05|0.05|0.08|0.05|0.08|0.08|0.05|0.05|0.05|0.05|0.08|0.05|0.03|0.03|0|0|0
202509|32010380100020000001|1008733.991787|2004729.147389|0.03|0|0|0|0.03|0.03|0.05|0.08|0.08|0.1|0.1|0.1|0.1|0.08|0.1|0.08|0.08|0.08|0.08|0.05|0.05|0.03|0.03|0.03
202509|32010380100020000001|1008733.991787|2005729.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010380100020000001|1008733.991787|2005779.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010380100020000001|1008733.991787|2005829.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010380100020000001|1008733.991787|2005879.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
202509|32010380100020000001|1008733.991787|2005979.147389|0|0|0|0|0|0|0|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0.03|0|0|0|0|0|0
