STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
202510|32010360100020000007|1004383.991787|1982479.147389|2.13|2.31|2.36|2.24|2.57|2.74|2.62
202510|32010360100020000007|1004383.991787|1982529.147389|45.92|51.97|52.32|49.71|57.94|53.64|50.57
202510|32010360100020000007|1004383.991787|1982579.147389|47.4|53.62|53.95|51.87|59.28|62.94|59.31
202510|32010360100020000007|1004383.991787|1982629.147389|10.11|11.58|11.61|11.23|13.03|15.67|14.81
202510|32010360100020000007|1004383.991787|1982679.147389|5.18|5.97|5.92|5.66|6.6|6.58|6.3
202510|32010360100020000007|1004383.991787|1982729.147389|3.53|4.06|4.04|3.86|4.52|2.51|2.39
202510|32010360100020000007|1004383.991787|1982779.147389|3.53|4.04|4.04|3.89|4.47|2.51|2.41
202510|32010360100020000007|1004383.991787|1982879.147389|0.33|0.33|0.33|0.3|0.36|0.23|0.2
202510|32010370100060000001|1004383.991787|1983029.147389|0.18|0.2|0.2|0.18|0.2|0.23|0.23
202510|31370110100020000001|1004383.991787|1983079.147389|0.05|0.05|0.05|0.05|0.08|0.08|0.08
202510|31370110100020000001|1004383.991787|1983129.147389|0.33|0.36|0.36|0.33|0.38|0.33|0.33
202510|32010380100020000001|1004383.991787|1997679.147389|3.12|3.35|3.28|3.33|3.56|10.85|11.86
202510|32010380100020000001|1004383.991787|1998379.147389|2.49|2.82|2.79|2.82|2.67|6.12|6.99
202510|32010350100010000001|1004433.991787|1969629.147389|0.3|0.36|0.41|0.33|0.38|0.46|0.33
202510|32010350100010000001|1004433.991787|1969679.147389|0.23|0.25|0.33|0.28|0.33|0.41|0.28
202510|32010350100010000001|1004433.991787|1969779.147389|0.41|0.46|0.53|0.48|0.48|0.33|0.25
202510|32010350100010000001|1004433.991787|1969929.147389|0.33|0.41|0.38|0.28|0.41|0.69|0.61
202510|32010350100010000001|1004433.991787|1969979.147389|0.36|0.41|0.41|0.28|0.38|0.84|0.76
202510|32010350100010000001|1004433.991787|1970029.147389|0.23|0.25|0.25|0.18|0.25|0.74|0.64
202510|32010350100010000001|1004433.991787|1971829.147389|0.05|0.05|0.05|0.05|0.05|0|0
202510|32010360100030000001|1004433.991787|1974479.147389|0.08|0.05|0.1|0.08|0.1|0.05|0.03
202510|32010360100030000001|1004433.991787|1974529.147389|0.13|0.15|0.23|0.18|0.18|0.05|0.05
202510|32010360100030000001|1004433.991787|1974929.147389|0.13|0.15|0.2|0.18|0.15|0|0
202510|32010360100030000001|1004433.991787|1976579.147389|0|0|0|0|0.03|0.05|0.03
202510|32010360100030000001|1004433.991787|1976629.147389|0|0|0|0|0.03|0.05|0.03
202510|32010360100030000001|1004433.991787|1976729.147389|0|0|0|0|0.03|0.05|0.03
202510|32010360100030000001|1004433.991787|1978829.147389|0.05|0.05|0.05|0.05|0.05|0.05|0.05
202510|32010360100020000008|1004433.991787|1980329.147389|0.13|0.13|0.13|0.13|0.13|0.18|0.18
202510|32010360100020000008|1004433.991787|1980379.147389|1.27|1.3|1.32|1.24|1.4|0.61|0.58
202510|32010360100020000008|1004433.991787|1980429.147389|1.27|1.35|1.32|1.22|1.45|0.2|0.2
202510|32010360100020000008|1004433.991787|1980679.147389|5.92|5.54|5.72|5.46|5.99|10.95|11.1
202510|32010360100020000008|1004433.991787|1980729.147389|2.9|2.92|3.18|3|3.15|5.18|5.38
202510|32010360100020000008|1004433.991787|1980779.147389|2.16|2.03|2.06|1.93|2.16|4.06|4.11
202510|32010360100020000008|1004433.991787|1981079.147389|1.55|2.03|1.78|2.08|1.75|2.29|2.01
202510|32010360100020000008|1004433.991787|1981129.147389|1.57|2.06|1.78|2.11|1.75|2.31|2.03
202510|32010360100020000008|1004433.991787|1981179.147389|1.93|2.46|2.26|2.57|2.13|2.72|2.54
202510|32010360100020000002|1004433.991787|1981229.147389|1.93|2.46|2.26|2.57|2.13|2.69|2.54
202510|32010360100020000002|1004433.991787|1981279.147389|1.42|1.96|1.65|1.98|1.6|1.91|1.7
202510|32010360100020000002|1004433.991787|1981329.147389|1.91|2.44|2.24|2.54|2.11|2.67|2.49
202510|32010360100020000002|1004433.991787|1981379.147389|1.88|2.41|2.21|2.49|2.08|2.59|2.44
202510|32010360100020000002|1004433.991787|1981429.147389|0.81|0.86|0.99|0.97|0.84|1.09|1.24
202510|32010360100020000002|1004433.991787|1981479.147389|0.76|0.84|0.97|0.94|0.81|0.97|1.12
202510|32010360100020000002|1004433.991787|1981529.147389|0.58|0.56|0.74|0.66|0.66|0.3|0.41
202510|32010360100020000002|1004433.991787|1981579.147389|0.48|0.46|0.58|0.53|0.53|0.23|0.28
202510|32010360100020000007|1004433.991787|1982079.147389|0.03|0.03|0.03|0.03|0.03|0|0
202510|32010360100020000007|1004433.991787|1982179.147389|0.18|0.2|0.18|0.18|0.2|0.15|0.15
202510|32010360100020000007|1004433.991787|1982229.147389|0.51|0.56|0.56|0.51|0.61|0.43|0.41
202510|32010360100020000007|1004433.991787|1982279.147389|2.59|2.77|2.77|2.57|3.02|3.58|3.45
202510|32010360100020000007|1004433.991787|1982329.147389|2.97|3.2|3.2|2.97|3.48|3.89|3.76
202510|32010360100020000007|1004433.991787|1982379.147389|1.93|2.03|2.24|2.16|2.29|2.34|2.29
202510|32010360100020000007|1004433.991787|1982429.147389|11.33|11.96|12.32|11.66|13.16|13.26|12.88
202510|32010360100020000007|1004433.991787|1982479.147389|8.94|9.55|9.58|8.97|10.44|9.83|9.37
202510|32010360100020000007|1004433.991787|1982529.147389|65.58|74.09|73.53|70.74|82.65|69.9|65.94
202510|32010360100020000007|1004433.991787|1982579.147389|59.28|65.68|66.85|63.98|74.7|62.94|57.91
202510|32010360100020000007|1004433.991787|1982629.147389|38.81|44.42|44.65|42.42|49.89|39.83|37.13
202510|32010360100020000007|1004433.991787|1982679.147389|7.92|9.14|9.07|8.69|10.13|6.6|6.32
202510|32010360100020000007|1004433.991787|1982729.147389|3.4|3.94|3.89|3.73|4.37|2.46|2.34
202510|32010360100020000007|1004433.991787|1982779.147389|2.36|2.69|2.74|2.59|3.02|1.32|1.24
202510|32010360100020000007|1004433.991787|1982829.147389|0.43|0.46|0.46|0.43|0.51|0.15|0.15
202510|32010360100020000007|1004433.991787|1982879.147389|0.13|0.15|0.15|0.13|0.15|0.08|0.08
202510|32010370100060000001|1004433.991787|1983029.147389|0.05|0.05|0.05|0.05|0.08|0.1|0.1
202510|32010370100060000001|1004433.991787|1983079.147389|0.18|0.18|0.18|0.18|0.2|0.3|0.28
202510|32010370100060000001|1004433.991787|1983129.147389|0.3|0.33|0.33|0.3|0.36|0.51|0.53
202510|32010370100060000001|1004433.991787|1983179.147389|0.38|0.41|0.41|0.41|0.46|0.79|0.74
202510|32010370100060000001|1004433.991787|1983229.147389|0.13|0.15|0.15|0.13|0.15|0.1|0.1
202510|32010370100060000001|1004433.991787|1983279.147389|0.46|0.56|0.38|0.51|0.56|0.41|0.43
202510|32010370100060000001|1004433.991787|1983329.147389|0.48|0.58|0.41|0.53|0.56|0.91|0.99
202510|32010370100060000001|1004433.991787|1983379.147389|0.86|1.07|0.74|0.97|1.04|2.36|2.57
202510|32010370100060000001|1004433.991787|1983529.147389|0.71|0.89|0.61|0.79|0.86|0.41|0.46
202510|32010370100060000001|1004433.991787|1983579.147389|0.36|0.43|0.3|0.41|0.43|0.3|0.33
202510|32010380100020000001|1004433.991787|1997679.147389|0.81|0.69|0.61|0.69|1.14|1.52|1.19
202510|32010380100020000001|1004433.991787|1997729.147389|3.99|4.29|4.17|4.24|4.52|9.09|9.93
202510|32010350100010000001|1004483.991787|1969729.147389|0.33|0.41|0.48|0.38|0.46|0.43|0.3
202510|32010350100010000001|1004483.991787|1970029.147389|0.18|0.2|0.18|0.13|0.2|0.51|0.43
202510|32010360100030000001|1004483.991787|1973879.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.08
202510|32010360100030000001|1004483.991787|1974429.147389|0.08|0.05|0.1|0.08|0.1|0.2|0.2
202510|32010360100030000001|1004483.991787|1974479.147389|0.03|0.03|0.05|0.03|0.03|0.05|0.08
202510|32010360100030000001|1004483.991787|1974529.147389|0.08|0.05|0.1|0.08|0.1|0.1|0.1
202510|32010360100030000001|1004483.991787|1974929.147389|0.1|0.13|0.18|0.15|0.13|0|0
202510|32010360100030000001|1004483.991787|1976479.147389|0|0|0.03|0|0|0.08|0.03
202510|32010360100030000001|1004483.991787|1976579.147389|0|0|0|0|0.03|0.05|0.03
202510|32010360100030000001|1004483.991787|1976679.147389|0|0|0|0|0.03|0.05|0.03
202510|32010360100030000001|1004483.991787|1976779.147389|0|0|0|0|0.03|0.05|0.03
202510|32010360100030000001|1004483.991787|1977279.147389|0|0|0|0|0.03|0|0
202510|32010360100030000001|1004483.991787|1978679.147389|0.08|0.05|0.05|0.05|0.05|0.03|0.03
202510|32010360100030000001|1004483.991787|1978779.147389|0.05|0.05|0.05|0.05|0.05|0.05|0.05
202510|32010360100020000008|1004483.991787|1978829.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.05
202510|32010360100020000008|1004483.991787|1978929.147389|0.03|0.03|0.03|0|0.03|0|0
202510|32010360100020000008|1004483.991787|1980379.147389|0.15|0.18|0.18|0.18|0.2|0.3|0.3
202510|32010360100020000008|1004483.991787|1980429.147389|0.69|0.74|0.76|0.71|0.81|0.33|0.3
202510|32010360100020000008|1004483.991787|1980679.147389|6.1|5.87|6.2|5.92|6.43|10.29|10.49
202510|32010360100020000008|1004483.991787|1980729.147389|5.84|5.49|5.66|5.41|5.92|10.87|11
202510|32010360100020000008|1004483.991787|1981129.147389|1.88|2.39|2.18|2.49|2.08|2.64|2.49
202510|32010360100020000002|1004483.991787|1981429.147389|0.33|0.36|0.43|0.41|0.33|0.33|0.41
202510|32010360100020000002|1004483.991787|1981479.147389|0.28|0.33|0.38|0.36|0.3|0.2|0.28
202510|32010360100020000002|1004483.991787|1981529.147389|0.15|0.18|0.2|0.2|0.18|0.1|0.13
202510|32010360100020000002|1004483.991787|1981579.147389|0.08|0.08|0.1|0.1|0.08|0|0
202510|32010360100020000007|1004483.991787|1982029.147389|0.25|0.28|0.28|0.28|0.3|0.48|0.46
202510|32010360100020000007|1004483.991787|1982079.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03
202510|32010360100020000007|1004483.991787|1982129.147389|2.54|2.87|2.69|2.67|2.97|4.32|4.55
202510|32010360100020000007|1004483.991787|1982179.147389|0.51|0.53|0.58|0.56|0.58|0.79|0.76
202510|32010360100020000007|1004483.991787|1982229.147389|2.87|2.95|3.1|2.97|3.23|4.06|4.01
202510|32010360100020000007|1004483.991787|1982279.147389|3.96|4.06|4.27|4.11|4.47|4.9|4.85
202510|32010360100020000007|1004483.991787|1982329.147389|3.99|4.27|4.27|3.96|4.65|4.7|4.52
202510|32010360100020000007|1004483.991787|1982379.147389|11.86|12.22|12.47|11.89|13.28|13.41|13.16
202510|32010360100020000007|1004483.991787|1982429.147389|16.26|16.66|17.55|16.89|18.16|18.11|17.93
202510|32010360100020000007|1004483.991787|1982479.147389|33.2|32.97|34.98|33.12|35.59|39.52|39.07
202510|32010360100020000007|1004483.991787|1982529.147389|71.22|80.19|80.44|77.37|88.39|70.08|67.67
202510|32010360100020000007|1004483.991787|1982579.147389|61.95|70.36|71.25|67.72|78.77|63.7|59.61
202510|32010360100020000007|1004483.991787|1982629.147389|51.13|58.93|58.42|56.03|65.38|53.16|50.88
202510|32010360100020000007|1004483.991787|1982679.147389|13.26|15.27|15.14|14.53|16.94|13.97|13.36
202510|32010360100020000007|1004483.991787|1982729.147389|3.45|4.01|4.04|3.84|4.52|1.55|1.42
202510|32010360100020000007|1004483.991787|1982779.147389|0.69|0.74|0.74|0.69|0.79|0.2|0.2
202510|32010360100020000007|1004483.991787|1982829.147389|1.04|1.12|1.24|1.22|1.22|0.51|0.36
202510|32010360100020000007|1004483.991787|1982879.147389|0.15|0.15|0.15|0.15|0.18|0.03|0.03
202510|32010370100060000001|1004483.991787|1983029.147389|0.05|0.05|0.05|0.05|0.05|0.1|0.08
202510|32010370100060000001|1004483.991787|1983079.147389|0.18|0.18|0.18|0.15|0.2|0.3|0.28
202510|32010370100060000001|1004483.991787|1983129.147389|0.43|0.46|0.46|0.46|0.48|0.91|0.86
202510|32010370100060000001|1004483.991787|1983179.147389|0.58|0.66|0.66|0.64|0.66|0.81|0.81
202510|32010370100060000001|1004483.991787|1983229.147389|0.13|0.15|0.15|0.13|0.15|0.08|0.1
202510|32010370100060000001|1004483.991787|1983279.147389|0.41|0.51|0.33|0.46|0.48|0.2|0.2
202510|32010370100060000001|1004483.991787|1983329.147389|0.41|0.51|0.33|0.46|0.48|0.38|0.41
202510|32010370100060000001|1004483.991787|1983379.147389|0.51|0.64|0.41|0.58|0.61|0.53|0.58
202510|32010370100060000001|1004483.991787|1983579.147389|1.04|1.09|0.91|1.02|0.99|0.2|0.23
202510|32010380100020000001|1004483.991787|1997729.147389|2.21|2.26|2.41|2.57|2.84|4.29|4.37
202510|32010380100020000001|1004483.991787|1997779.147389|0.94|0.79|0.69|0.79|1.32|1.27|0.99
202510|32010350100010000001|1004533.991787|1969879.147389|0.23|0.28|0.36|0.3|0.33|0.84|0.58
202510|32010350100010000001|1004533.991787|1970079.147389|0.13|0.13|0.13|0.13|0.15|0.1|0.1
202510|32010350100010000001|1004533.991787|1970129.147389|0.05|0.05|0.05|0.05|0.08|0|0
202510|32010350100010000001|1004533.991787|1970179.147389|0.05|0.08|0.05|0.05|0.08|0|0
202510|32010350100010000001|1004533.991787|1970229.147389|0.05|0.08|0.05|0.05|0.08|0|0
202510|32010350100010000001|1004533.991787|1971879.147389|0.08|0.08|0.08|0.08|0.1|0|0
202510|32010350100010000001|1004533.991787|1971929.147389|0.08|0.08|0.08|0.08|0.1|0|0
202510|32010360100030000001|1004533.991787|1973829.147389|0.05|0.05|0.03|0.03|0.05|0.13|0.13
202510|32010360100030000001|1004533.991787|1974429.147389|0.1|0.08|0.13|0.1|0.13|0.36|0.3
202510|32010360100030000001|1004533.991787|1974479.147389|0.18|0.18|0.25|0.18|0.23|0.76|0.71
202510|32010360100030000001|1004533.991787|1974529.147389|0.25|0.23|0.3|0.25|0.3|0.84|0.76
202510|32010360100030000001|1004533.991787|1974929.147389|0.1|0.13|0.18|0.13|0.13|0|0
202510|32010360100030000001|1004533.991787|1975679.147389|0.1|0.13|0.18|0.15|0.13|0.08|0.08
202510|32010360100030000001|1004533.991787|1976429.147389|0|0|0|0|0|0.05|0.03
202510|32010360100030000001|1004533.991787|1976579.147389|0.03|0.03|0.03|0.03|0.03|0.05|0.05
202510|32010360100030000001|1004533.991787|1977279.147389|0|0|0|0|0.03|0|0
202510|32010360100030000001|1004533.991787|1977329.147389|0.03|0.03|0.03|0.03|0.03|0|0
202510|32010360100030000001|1004533.991787|1978729.147389|0.08|0.05|0.05|0.05|0.05|0.05|0.05
202510|32010360100020000008|1004533.991787|1978929.147389|0.03|0.03|0.03|0.03|0.03|0|0
202510|32010360100020000008|1004533.991787|1980379.147389|0.1|0.13|0.1|0.1|0.13|0.2|0.2
202510|32010360100020000008|1004533.991787|1980429.147389|0.13|0.13|0.13|0.13|0.13|0.2|0.2
202510|32010360100020000008|1004533.991787|1981179.147389|1.5|1.96|1.7|2.01|1.68|2.21|1.93
202510|32010360100020000002|1004533.991787|1981229.147389|1.02|1.47|1.14|1.45|1.17|1.45|1.14
202510|32010360100020000002|1004533.991787|1981329.147389|1.35|1.83|1.57|1.85|1.52|1.75|1.55
202510|32010360100020000002|1004533.991787|1981379.147389|1.32|1.78|1.52|1.8|1.47|1.55|1.37
202510|32010360100020000002|1004533.991787|1981429.147389|0.25|0.3|0.36|0.33|0.28|0.2|0.25
202510|32010360100020000007|1004533.991787|1981929.147389|0.53|0.56|0.56|0.53|0.61|0.08|0.08
202510|32010360100020000007|1004533.991787|1982079.147389|1.96|2.06|2.11|2.01|2.26|3.28|3.18
202510|32010360100020000007|1004533.991787|1982129.147389|1.96|2.06|2.13|2.01|2.26|3.28|3.2
202510|32010360100020000007|1004533.991787|1982179.147389|2.21|2.34|2.41|2.29|2.57|3.45|3.35
202510|32010360100020000007|1004533.991787|1982229.147389|4.65|4.9|5.05|4.78|5.41|7.14|6.93
202510|32010360100020000007|1004533.991787|1982279.147389|4.45|4.57|4.8|4.6|5|5.28|5.21
202510|32010360100020000007|1004533.991787|1982329.147389|6.35|6.65|7.32|6.76|7.42|8.46|8.15
202510|32010360100020000007|1004533.991787|1982379.147389|32.64|35.41|35.46|35.43|36.88|41.73|42.42
202510|32010360100020000007|1004533.991787|1982429.147389|18.08|18.59|19.81|18.95|20.6|21.16|20.96
202510|32010360100020000007|1004533.991787|1982479.147389|19.38|19.99|21.06|20.07|21.41|22.89|22.76
202510|32010360100020000007|1004533.991787|1982529.147389|10.13|10.85|10.85|10.11|11.81|11.56|10.97
202510|32010360100020000007|1004533.991787|1982579.147389|8.84|9.5|9.45|8.81|10.34|10.16|9.8
202510|32010360100020000007|1004533.991787|1982629.147389|51.97|60.12|59.59|57.02|66.57|55.09|52.6
202510|32010360100020000007|1004533.991787|1982679.147389|13.97|16.08|16.15|15.29|18.03|14.55|13.54
202510|32010360100020000007|1004533.991787|1982729.147389|1.22|1.32|1.32|1.22|1.42|1.22|1.17
202510|32010360100020000007|1004533.991787|1982829.147389|1.02|1.07|1.12|1.04|1.17|0.2|0.2
202510|32010360100020000007|1004533.991787|1982879.147389|0.74|0.76|0.79|0.74|0.84|0.25|0.25
202510|32010370100060000001|1004533.991787|1982929.147389|0.1|0.1|0.1|0.1|0.1|0.03|0.03
202510|32010370100060000001|1004533.991787|1983029.147389|0.05|0.05|0.05|0.05|0.05|0.08|0.05
202510|32010370100060000001|1004533.991787|1983079.147389|0.15|0.18|0.15|0.15|0.18|0.2|0.2
202510|32010370100060000001|1004533.991787|1983129.147389|0.2|0.23|0.23|0.23|0.25|0.33|0.36
202510|32010370100060000001|1004533.991787|1983179.147389|0.15|0.15|0.15|0.15|0.18|0.2|0.2
202510|32010370100060000001|1004533.991787|1983329.147389|0.41|0.51|0.33|0.46|0.51|0.38|0.41
202510|32010370100060000001|1004533.991787|1983379.147389|0.56|0.69|0.48|0.64|0.66|1.47|1.24
202510|32010370100060000001|1004533.991787|1983579.147389|1.04|1.07|0.89|1.02|0.97|0.18|0.2
202510|32010370100060000001|1004533.991787|1983629.147389|0.79|0.79|0.66|0.74|0.71|0.2|0.2
202510|32010380100020000001|1004533.991787|1997429.147389|0.99|0.81|0.71|0.81|1.35|0.99|0.79
202510|32010380100020000001|1004533.991787|1997779.147389|0.79|0.66|0.58|0.66|1.09|0.99|0.79
202510|32010350100010000001|1004583.991787|1970079.147389|0.1|0.1|0.1|0.1|0.13|0.08|0.08
202510|32010350100010000001|1004583.991787|1970179.147389|0.05|0.05|0.05|0.05|0.08|0|0
202510|32010350100010000001|1004583.991787|1970279.147389|0.05|0.05|0.05|0.05|0.08|0|0
202510|32010350100010000001|1004583.991787|1971679.147389|0|0|0|0|0|0.03|0.03
202510|32010350100010000001|1004583.991787|1971729.147389|0.03|0.03|0.03|0.03|0.03|0|0
202510|32010350100010000001|1004583.991787|1971779.147389|0.08|0.08|0.08|0.08|0.1|0|0
202510|32010350100010000001|1004583.991787|1972029.147389|0.15|0.15|0.15|0.15|0.18|0|0
202510|32010360100030000001|1004583.991787|1973329.147389|1.96|1.93|1.98|1.83|2.01|0.03|0.03
202510|32010360100030000001|1004583.991787|1973429.147389|1.57|1.68|1.57|1.45|1.63|0.03|0.03
202510|32010360100030000001|1004583.991787|1973779.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.08
202510|32010360100030000001|1004583.991787|1973829.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.08
202510|32010360100030000001|1004583.991787|1974279.147389|0.08|0.08|0.13|0.1|0.08|0.43|0.43
202510|32010360100030000001|1004583.991787|1974329.147389|0.05|0.03|0.03|0.03|0.03|0.05|0.03
202510|32010360100030000001|1004583.991787|1974379.147389|0.1|0.1|0.18|0.13|0.13|0.56|0.58
202510|32010360100030000001|1004583.991787|1974429.147389|0.33|0.3|0.38|0.3|0.38|1.4|1.24
202510|32010360100030000001|1004583.991787|1974479.147389|0.33|0.33|0.41|0.33|0.41|1.47|1.35
202510|32010360100030000001|1004583.991787|1974529.147389|0.3|0.28|0.33|0.28|0.36|1.24|1.07
202510|32010360100030000001|1004583.991787|1974579.147389|0.08|0.08|0.08|0.08|0.1|0.28|0.25
202510|32010360100030000001|1004583.991787|1974779.147389|0.08|0.1|0.13|0.1|0.1|0.2|0.2
202510|32010360100030000001|1004583.991787|1976179.147389|0.03|0.03|0.03|0.03|0.03|0.18|0.15
202510|32010360100030000001|1004583.991787|1976229.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.08
202510|32010360100030000001|1004583.991787|1976479.147389|0|0|0|0|0|0.05|0.03
202510|32010360100030000001|1004583.991787|1976529.147389|0|0|0|0|0|0.05|0.03
202510|32010360100030000001|1004583.991787|1976579.147389|0|0|0|0|0.03|0.05|0.03
202510|32010360100030000001|1004583.991787|1976829.147389|0|0|0|0|0.03|0.05|0.03
202510|32010360100030000001|1004583.991787|1978529.147389|0.03|0.03|0.05|0.05|0.08|0|0
202510|32010360100030000001|1004583.991787|1978579.147389|0.03|0.05|0.05|0.05|0.05|0|0
202510|32010360100030000001|1004583.991787|1978679.147389|0.28|0.25|0.3|0.28|0.36|0.08|0.05
202510|32010360100020000008|1004583.991787|1980429.147389|0.18|0.18|0.2|0.18|0.2|0.41|0.38
202510|32010360100020000008|1004583.991787|1980479.147389|0|0|0.03|0.03|0.03|0.03|0.03
202510|32010360100020000002|1004583.991787|1981279.147389|1.19|1.63|1.37|1.65|1.35|1.6|1.4
202510|32010360100020000002|1004583.991787|1981329.147389|1.09|1.5|1.27|1.52|1.24|1.27|1.12
202510|32010360100020000002|1004583.991787|1981379.147389|0.99|1.35|1.14|1.37|1.12|0.97|0.86
202510|32010360100020000002|1004583.991787|1981429.147389|0.23|0.23|0.28|0.25|0.23|0.18|0.18
202510|32010360100020000002|1004583.991787|1981529.147389|0.05|0.05|0.05|0.05|0.05|0|0
202510|32010360100020000007|1004583.991787|1981879.147389|0.13|0.13|0.13|0.13|0.15|0.1|0.1
202510|32010360100020000007|1004583.991787|1981929.147389|0.15|0.15|0.15|0.15|0.18|0.18|0.18
202510|32010360100020000007|1004583.991787|1982029.147389|0.86|0.91|0.99|0.97|1.02|1.47|1.42
202510|32010360100020000007|1004583.991787|1982079.147389|0.51|0.56|0.58|0.53|0.64|0.97|0.94
202510|32010360100020000007|1004583.991787|1982129.147389|1.98|2.08|2.16|2.03|2.31|3.3|3.2
202510|32010360100020000007|1004583.991787|1982179.147389|2.34|2.44|2.54|2.39|2.72|3.76|3.58
202510|32010360100020000007|1004583.991787|1982229.147389|5.51|5.66|6.02|5.84|6.17|8.15|8.1
202510|32010360100020000007|1004583.991787|1982279.147389|4.24|4.34|4.57|4.39|4.78|5.11|5.03
202510|32010360100020000007|1004583.991787|1982329.147389|5.44|5.56|5.87|5.61|6.12|6.2|6.02
202510|32010360100020000007|1004583.991787|1982379.147389|10.06|10.87|10.85|10.69|11.33|11.51|11.99
202510|32010360100020000007|1004583.991787|1982429.147389|14.05|14.33|15.04|14.45|15.72|15.57|15.32
202510|32010360100020000007|1004583.991787|1982479.147389|12.73|13.46|13.87|13.11|14.78|14.45|14.05
202510|32010360100020000007|1004583.991787|1982529.147389|9.63|10.36|10.31|9.63|11.25|10.9|10.52
202510|32010360100020000007|1004583.991787|1982579.147389|13.34|15.06|14.1|13.94|15.6|15.44|16.26
202510|32010360100020000007|1004583.991787|1982629.147389|21.46|22.53|22.78|22.38|23.44|31.55|31.37
202510|32010360100020000007|1004583.991787|1982679.147389|2.06|2.21|2.18|2.03|2.39|2.44|2.36
202510|32010360100020000007|1004583.991787|1982729.147389|0.46|0.51|0.51|0.48|0.56|0.56|0.53
202510|32010360100020000007|1004583.991787|1982779.147389|0.41|0.46|0.46|0.43|0.48|0.13|0.13
202510|32010360100020000007|1004583.991787|1982829.147389|0.3|0.33|0.33|0.3|0.36|0.15|0.15
202510|32010360100020000007|1004583.991787|1982879.147389|1.52|1.6|1.6|1.52|1.65|0.89|0.86
202510|32010370100060000001|1004583.991787|1982979.147389|0.05|0.05|0.05|0.05|0.05|0.05|0.05
202510|32010370100060000001|1004583.991787|1983079.147389|0.03|0.03|0.05|0.03|0.05|0.03|0.03
202510|32010370100060000001|1004583.991787|1983129.147389|0.08|0.08|0.08|0.08|0.1|0.1|0.1
202510|32010370100060000001|1004583.991787|1983379.147389|0.48|0.58|0.36|0.53|0.56|0.61|0.66
202510|32010370100060000001|1004583.991787|1983679.147389|0.74|0.76|0.64|0.71|0.69|0.25|0.28
202510|32010380100020000001|1004583.991787|1997379.147389|0.84|0.69|0.61|0.69|1.17|0.99|0.76
202510|32010380100020000001|1004583.991787|1997429.147389|0.84|0.69|0.61|0.69|1.17|0.99|0.76
202510|32010380100020000001|1004583.991787|1997779.147389|0.64|0.53|0.46|0.53|0.89|0.56|0.43
202510|32010380100020000001|1004583.991787|1997829.147389|0.58|0.48|0.43|0.48|0.79|0.56|0.43
202510|32010380100020000001|1004583.991787|1998329.147389|0.25|0.28|0.33|0.33|0.3|0.38|0.41
202510|32010350100010000001|1004633.991787|1970279.147389|0.05|0.05|0.05|0.05|0.08|0|0
202510|32010350100010000001|1004633.991787|1970329.147389|0.05|0.08|0.05|0.05|0.08|0|0
202510|32010350100010000001|1004633.991787|1972079.147389|0.23|0.2|0.23|0.2|0.23|0|0
202510|32010360100030000001|1004633.991787|1973129.147389|0.64|0.76|0.79|0.71|0.76|0.03|0.03
202510|32010360100030000001|1004633.991787|1973529.147389|0.61|0.71|0.74|0.69|0.71|0.15|0.13
202510|32010360100030000001|1004633.991787|1973629.147389|0.53|0.53|0.53|0.48|0.53|0.08|0.08
202510|32010360100030000001|1004633.991787|1973679.147389|0.05|0.05|0.05|0.05|0.05|0.13|0.18
202510|32010360100030000001|1004633.991787|1973729.147389|0.1|0.13|0.15|0.13|0.13|0.53|0.51
202510|32010360100030000001|1004633.991787|1973779.147389|0.08|0.08|0.08|0.05|0.08|0.25|0.23
202510|32010360100030000001|1004633.991787|1974279.147389|0.08|0.08|0.13|0.1|0.08|0.43|0.43
202510|32010360100030000001|1004633.991787|1974329.147389|0.1|0.1|0.18|0.13|0.13|0.56|0.58
202510|32010360100030000001|1004633.991787|1974379.147389|0.18|0.18|0.25|0.18|0.23|0.81|0.76
202510|32010360100030000001|1004633.991787|1974429.147389|0.18|0.18|0.25|0.18|0.23|0.81|0.76
202510|32010360100030000001|1004633.991787|1974579.147389|0.08|0.08|0.08|0.08|0.1|0.3|0.28
202510|32010360100030000001|1004633.991787|1974629.147389|0.03|0.05|0.05|0.05|0.08|0.18|0.13
202510|32010360100030000001|1004633.991787|1974779.147389|0.08|0.1|0.13|0.1|0.1|0.28|0.28
202510|32010360100030000001|1004633.991787|1975979.147389|0.1|0.15|0.18|0.15|0.15|0.13|0.13
202510|32010360100030000001|1004633.991787|1976029.147389|0.15|0.18|0.23|0.18|0.2|0.23|0.2
202510|32010360100030000001|1004633.991787|1976079.147389|0.05|0.08|0.1|0.08|0.08|0.15|0.15
202510|32010360100030000001|1004633.991787|1976479.147389|0|0|0|0|0|0.05|0.03
202510|32010360100030000001|1004633.991787|1976579.147389|0|0|0|0|0|0.05|0.03
