STD_YM|BLOCK_CD|X_COORD|Y_COORD|FLOW_POP_CNT_MON|FLOW_POP_CNT_TUS|FLOW_POP_CNT_WED|FLOW_POP_CNT_THU|FLOW_POP_CNT_FRI|FLOW_POP_CNT_SAT|FLOW_POP_CNT_SUN
202508|32010360100060000001|1013233.991787|1977529.147389|0|0|0|0|0|0.03|0.03
202508|32010360100060000001|1013233.991787|1977579.147389|0|0|0|0|0|0.03|0.03
202508|32010360100060000001|1013233.991787|1977629.147389|0|0|0|0|0|0.03|0.03
202508|32010360100060000001|1013233.991787|1977679.147389|0|0|0|0|0|0.03|0.03
202508|32010360100050000001|1013233.991787|1979329.147389|0.08|0.08|0.03|0.05|0.1|0.1|0.1
202508|32010360100050000001|1013233.991787|1979379.147389|0.08|0.08|0.03|0.05|0.1|0.1|0.1
202508|32010360100050000001|1013233.991787|1979529.147389|0.05|0.05|0.03|0.03|0.05|0.13|0.1
202508|32010360100050000001|1013233.991787|1979579.147389|0.05|0.05|0.03|0.03|0.05|0.15|0.13
202508|32010360100050000001|1013233.991787|1980179.147389|0.08|0.08|0.08|0.08|0.1|0.05|0.03
202508|32010370100020000001|1013233.991787|1980379.147389|0.51|0.51|0.43|0.48|0.66|0.23|0.2
202508|32010370100020000001|1013233.991787|1980429.147389|1.91|1.93|1.63|1.83|2.51|3.81|3.3
202508|32010370100020000001|1013233.991787|1980479.147389|0.51|0.56|0.46|0.48|0.66|1.4|1.22
202508|32010370100020000001|1013233.991787|1981229.147389|0.05|0.05|0.05|0.05|0.08|1.45|1.47
202508|32010370100020000001|1013233.991787|1981329.147389|0.28|0.23|0.2|0.36|0.56|3.28|3.07
202508|32010370100020000001|1013233.991787|1981379.147389|0.05|0.05|0.05|0.05|0.08|1.96|1.98
202508|32010370100020000001|1013233.991787|1981629.147389|0.13|0.13|0.1|0.2|0.33|0.69|0.56
202508|32010370100020000001|1013233.991787|1981679.147389|0.1|0.1|0.08|0.15|0.28|0.71|0.58
202508|32010370100020000001|1013233.991787|1981979.147389|0.1|0.1|0.08|0.15|0.28|0.74|0.61
202508|32010370100020000001|1013233.991787|1982229.147389|0.1|0.1|0.08|0.15|0.28|0.69|0.56
202508|32010370100020000001|1013233.991787|1982279.147389|0.1|0.1|0.08|0.15|0.28|0.66|0.53
202508|32010370100020000001|1013233.991787|1983979.147389|0.53|0.46|0.46|0.58|0.64|0.25|0.28
202508|32010370100020000001|1013233.991787|1984029.147389|0.56|0.51|0.48|0.64|0.69|0.23|0.25
202508|32010370100020000001|1013233.991787|1984079.147389|0.86|0.84|0.58|0.76|0.84|0.15|0.13
202508|32010370100020000001|1013233.991787|1984479.147389|4.09|3.58|3.48|4.6|4.93|0.2|0.2
202508|32010370100080000001|1013233.991787|1985579.147389|1.3|1.42|1.22|1.22|1.88|3.63|3.12
202508|32010370100030000001|1013233.991787|1991529.147389|0.05|0.05|0.05|0.05|0.08|0.2|0.13
202508|32010370100030000001|1013233.991787|1991979.147389|0.05|0.05|0.05|0.05|0.08|0.1|0.08
202508|32010370100030000001|1013233.991787|1992579.147389|0.08|0.05|0.05|0.05|0.13|0.2|0.13
202508|32010370100030000001|1013233.991787|1992729.147389|0.36|0.46|0.28|0.38|0.46|0.66|0.53
202508|32010370100030000001|1013233.991787|1992829.147389|0.38|0.46|0.28|0.38|0.51|0.58|0.46
202508|32010370100030000001|1013233.991787|1996329.147389|0.28|0.23|0.23|0.25|0.23|0.1|0.08
202508|32010370100030000001|1013233.991787|1997579.147389|11.79|10.19|9.22|11.56|15.65|20.37|16.28
202508|32010370100030000001|1013233.991787|1997629.147389|4.45|4.04|3.48|4.27|6.25|8.56|6.76
202508|32010370100030000001|1013233.991787|1997679.147389|4.27|3.86|3.33|4.09|5.99|8.66|6.83
202508|32010370100030000001|1013233.991787|1997729.147389|3.84|3.48|3|3.68|5.38|8.15|6.45
202508|32010380200010000001|1013233.991787|1998529.147389|0.84|0.74|0.69|0.86|1.17|0.03|0.03
202508|32010380200010000001|1013233.991787|1998629.147389|6.07|5.77|5.03|6.05|8.61|4.67|3.3
202508|32010380200010000001|1013233.991787|1998679.147389|7.67|7.32|6.35|7.62|10.82|4.32|3.05
202508|32010380200010000001|1013233.991787|1998729.147389|8.1|7.72|6.76|8.05|11.38|4.32|3.05
202508|32010380200010000001|1013233.991787|1998929.147389|6.17|5.97|5.21|6.12|8.56|4.27|3
202508|32010380200010000001|1013233.991787|1999179.147389|1.14|1.17|0.99|1.14|1.68|0.08|0.05
202508|32010380200010000001|1013233.991787|1999229.147389|1.14|1.17|0.99|1.14|1.68|0.08|0.05
202508|32010380200010000001|1013233.991787|1999279.147389|1.14|1.17|0.99|1.14|1.68|0.08|0.05
202508|32010380200010000001|1013233.991787|1999579.147389|1.57|1.47|1.32|1.57|2.11|0.3|0.28
202508|32010380200010000001|1013233.991787|1999779.147389|0.1|0.13|0.1|0.13|0.23|0.05|0.03
202508|32010380200010000001|1013233.991787|1999879.147389|0.1|0.1|0.1|0.1|0.13|0.13|0.1
202508|32010380100010000001|1013233.991787|2000279.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.08
202508|32010380100010000001|1013233.991787|2000379.147389|0.03|0.03|0.03|0.03|0.03|0.18|0.15
202508|32010380100010000001|1013233.991787|2000429.147389|0.03|0.03|0.03|0.03|0.03|0.2|0.15
202508|32010380100010000001|1013233.991787|2000479.147389|0.03|0.03|0.03|0.03|0.03|0.15|0.13
202508|32010380100010000001|1013233.991787|2002529.147389|0.18|0.18|0.2|0.2|0.25|0.05|0.03
202508|32010380100010000001|1013233.991787|2002579.147389|0.69|0.69|0.61|0.64|0.69|0.05|0.05
202508|32010380100010000001|1013233.991787|2002629.147389|0.13|0.13|0.1|0.13|0.15|0.03|0.03
202508|32010380100010000001|1013233.991787|2002679.147389|0.13|0.13|0.13|0.13|0.15|0.03|0.03
202508|32010380100010000001|1013233.991787|2002779.147389|0.15|0.15|0.13|0.13|0.15|0.03|0
202508|32010380100030000001|1013233.991787|2005179.147389|0.23|0.23|0.23|0.25|0.33|0.1|0.08
202508|32010380100030000001|1013233.991787|2005229.147389|0.2|0.2|0.2|0.23|0.28|0.13|0.1
202508|32010380100030000001|1013233.991787|2005479.147389|0.05|0.05|0.05|0.05|0.05|0.18|0.15
202508|32010380100030000001|1013233.991787|2005679.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.08
202508|32010380100030000001|1013233.991787|2005729.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.08
202508|32010380100030000001|1013233.991787|2005779.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.08
202508|32010380100030000001|1013233.991787|2005829.147389|0|0|0|0|0.03|0.08|0.05
202508|32010380100030000001|1013233.991787|2005979.147389|0.03|0.03|0.03|0.03|0.03|0.15|0.13
202508|32010380100030000001|1013233.991787|2006029.147389|0.03|0.03|0.03|0.03|0.03|0.15|0.13
202508|32010360100040000001|1013283.991787|1964779.147389|1.19|1.09|0.79|1.02|1.57|3.28|3.02
202508|32010360100040000001|1013283.991787|1964829.147389|1.17|1.09|0.74|0.99|1.52|3.23|2.92
202508|32010360100040000001|1013283.991787|1964879.147389|0.86|0.81|0.56|0.74|1.12|1.98|1.75
202508|32010360100040000001|1013283.991787|1964929.147389|0.1|0.1|0.08|0.1|0.13|0.2|0.15
202508|32010360100040000001|1013283.991787|1964979.147389|0.08|0.08|0.05|0.05|0.08|0.08|0.05
202508|32010360100040000001|1013283.991787|1965029.147389|0.03|0.03|0.03|0.03|0.03|0.03|0.03
202508|32010360100040000001|1013283.991787|1965079.147389|0.15|0.13|0.08|0.13|0.18|0.08|0.08
202508|32010360100040000001|1013283.991787|1965129.147389|0.13|0.13|0.08|0.1|0.18|0.08|0.08
202508|32010360100040000001|1013283.991787|1965229.147389|0.94|0.89|0.61|0.81|1.24|0.56|0.48
202508|32010360100040000001|1013283.991787|1965279.147389|0.97|0.89|0.61|0.84|1.24|0.99|0.86
202508|32010360100040000001|1013283.991787|1965329.147389|0.18|0.15|0.13|0.15|0.2|0.56|0.41
202508|32010360100040000001|1013283.991787|1965379.147389|0.46|0.43|0.33|0.41|0.58|0.53|0.38
202508|32010360100040000001|1013283.991787|1965429.147389|0.51|0.48|0.38|0.46|0.64|0.41|0.28
202508|32010360100040000001|1013283.991787|1965479.147389|0.48|0.46|0.36|0.43|0.61|0.43|0.3
202508|32010360100040000001|1013283.991787|1965579.147389|0.51|0.48|0.36|0.43|0.64|0.03|0.03
202508|32010360100040000001|1013283.991787|1965629.147389|0.2|0.2|0.15|0.18|0.25|0.03|0
202508|32010360100040000001|1013283.991787|1965729.147389|0.15|0.15|0.13|0.15|0.2|0.08|0.05
202508|32010360100040000001|1013283.991787|1965779.147389|0.05|0.05|0.05|0.05|0.08|0.05|0.03
202508|32010360100040000001|1013283.991787|1966029.147389|0.18|0.15|0.1|0.15|0.23|0.58|0.56
202508|32010360100040000001|1013283.991787|1966079.147389|0.05|0.05|0.03|0.05|0.05|0.15|0.13
202508|32010360100040000001|1013283.991787|1966129.147389|0.08|0.05|0.05|0.05|0.08|0.15|0.1
202508|32010360100040000001|1013283.991787|1966179.147389|0.56|0.53|0.36|0.48|0.74|0.71|0.64
202508|32010360100040000001|1013283.991787|1966329.147389|0.08|0.08|0.05|0.08|0.1|0.53|0.43
202508|32010360100040000001|1013283.991787|1966579.147389|0.08|0.08|0.05|0.08|0.1|0.61|0.51
202508|32010360100040000001|1013283.991787|1967279.147389|0.08|0.05|0.05|0.08|0.08|0.3|0.25
202508|32010360100040000001|1013283.991787|1967479.147389|0.05|0.05|0.03|0.05|0.05|0.18|0.15
202508|32010360100040000001|1013283.991787|1967529.147389|0.05|0.05|0.03|0.05|0.05|0.03|0.03
202508|32010360100040000001|1013283.991787|1969729.147389|0.1|0.13|0.08|0.1|0.1|0.03|0.03
202508|32010350100020000001|1013283.991787|1969779.147389|0.28|0.3|0.2|0.28|0.28|0.05|0.05
202508|32010350100020000001|1013283.991787|1969829.147389|0.18|0.18|0.13|0.18|0.18|0.03|0.03
202508|32010350100020000001|1013283.991787|1970129.147389|0.2|0.2|0.15|0.18|0.2|0.03|0.03
202508|32010350100020000001|1013283.991787|1970229.147389|0.1|0.1|0.1|0.1|0.13|0|0
202508|32010350100020000001|1013283.991787|1970329.147389|0.79|0.71|0.71|0.97|1.4|0.05|0.05
202508|32010350100020000001|1013283.991787|1970379.147389|0.89|0.81|0.84|1.07|1.52|0.05|0.05
202508|32010350100020000001|1013283.991787|1970429.147389|0.79|0.71|0.71|0.97|1.4|0.05|0.05
202508|32010350100020000001|1013283.991787|1970479.147389|0.76|0.71|0.71|0.94|1.37|0.05|0.05
202508|32010350100020000001|1013283.991787|1970579.147389|0.58|0.51|0.53|0.71|1.02|0.05|0.05
202508|32010350100020000001|1013283.991787|1970629.147389|0.56|0.51|0.51|0.69|0.99|0.05|0.05
202508|32010350100020000001|1013283.991787|1970729.147389|0.46|0.41|0.41|0.56|0.79|0.05|0.05
202508|32010350100020000001|1013283.991787|1970779.147389|0.36|0.33|0.33|0.43|0.64|0.08|0.05
202508|32010350100020000001|1013283.991787|1970829.147389|0.36|0.33|0.33|0.43|0.64|0.05|0.03
202508|32010350100020000001|1013283.991787|1971129.147389|3.99|3.73|3.61|3.99|5.69|1.98|1.7
202508|32010350100020000001|1013283.991787|1971179.147389|8.64|8.13|7.87|8.66|12.62|2.41|2.08
202508|32010350100020000001|1013283.991787|1971229.147389|11.4|10.85|10.44|11.38|16.64|2.82|2.62
202508|32010350100020000001|1013283.991787|1971279.147389|19.43|18.52|17.75|19.28|27.64|26.95|23.39
202508|32010350100020000001|1013283.991787|1971329.147389|21.06|19.99|19.25|21.18|30.38|46.94|40.64
202508|32010350100020000001|1013283.991787|1971429.147389|0.56|0.56|0.46|0.53|0.71|0.48|0.46
202508|32010350100020000001|1013283.991787|1971629.147389|9.47|9.07|8.18|9.42|14|38.89|35.97
202508|32010350100020000001|1013283.991787|1971679.147389|14.22|13.84|12.9|14.33|20.7|65.99|62.2
202508|32010350100020000001|1013283.991787|1971729.147389|7.01|7.01|5.61|6.5|9.17|27.1|24.79
202508|32010350100020000001|1013283.991787|1971829.147389|0.91|1.07|0.81|0.99|1.47|0.97|0.91
202508|32010350100020000001|1013283.991787|1971979.147389|0.56|0.64|0.48|0.61|0.89|0.05|0.05
202508|32010350100020000001|1013283.991787|1972079.147389|0.89|0.94|0.74|0.89|1.24|0.08|0.08
202508|32010350100020000001|1013283.991787|1972129.147389|0.89|0.94|0.74|0.89|1.24|0.08|0.08
202508|32010350100020000001|1013283.991787|1972179.147389|1.52|1.52|1.19|1.37|1.93|0.25|0.23
202508|32010350100020000001|1013283.991787|1972379.147389|0.13|0.08|0.08|0.13|0.13|1.04|0.97
202508|32010350100020000001|1013283.991787|1972529.147389|0.36|0.36|0.33|0.41|0.43|0.1|0.08
202508|32010350100020000001|1013283.991787|1973379.147389|0.08|0.08|0.08|0.1|0.1|0.18|0.15
202508|32010360100010000001|1013283.991787|1973629.147389|0.08|0.08|0.1|0.08|0.1|0.13|0.1
202508|32010360100010000001|1013283.991787|1973679.147389|0.1|0.1|0.13|0.13|0.13|0.18|0.15
202508|32010360100010000001|1013283.991787|1973779.147389|0.43|0.46|0.53|0.56|0.56|0.76|0.79
202508|32010360100010000001|1013283.991787|1973829.147389|0.43|0.46|0.53|0.56|0.56|0.76|0.79
202508|32010360100010000001|1013283.991787|1973979.147389|0.43|0.43|0.51|0.53|0.53|0.76|0.79
202508|32010360100010000001|1013283.991787|1974029.147389|0.43|0.43|0.51|0.53|0.53|0.76|0.79
202508|32010360100010000001|1013283.991787|1974829.147389|0.38|0.38|0.41|0.38|0.43|0.1|0.1
202508|32010360100010000001|1013283.991787|1974979.147389|0.08|0.08|0.08|0.08|0.08|0.03|0.03
202508|32010360100010000001|1013283.991787|1975029.147389|0|0|0|0|0.03|0|0
202508|32010360100010000001|1013283.991787|1975079.147389|0.08|0.08|0.05|0.05|0.08|0.03|0.03
202508|32010360100010000001|1013283.991787|1975279.147389|0.03|0.03|0|0|0.03|0|0
202508|32010360100060000001|1013283.991787|1975929.147389|0.1|0.1|0.1|0.1|0.1|0.08|0.08
202508|32010360100060000001|1013283.991787|1975979.147389|0.18|0.18|0.15|0.18|0.2|0.15|0.13
202508|32010360100060000001|1013283.991787|1976029.147389|0.97|0.94|0.81|0.91|1.02|0.84|0.74
202508|32010360100060000001|1013283.991787|1976079.147389|1.27|1.24|1.07|1.22|1.32|1.09|0.97
202508|32010360100060000001|1013283.991787|1976129.147389|2.34|2.24|2.03|2.24|2.51|3.05|2.51
202508|32010360100060000001|1013283.991787|1976179.147389|2.72|2.59|2.36|2.59|2.92|3.71|3.07
202508|32010360100060000001|1013283.991787|1976229.147389|1.32|1.24|1.17|1.24|1.42|1.78|1.45
202508|32010360100060000001|1013283.991787|1976279.147389|0.13|0.13|0.1|0.13|0.13|0.15|0.13
202508|32010360100060000001|1013283.991787|1976329.147389|0.05|0.03|0.03|0.03|0.05|0.03|0.03
202508|32010360100060000001|1013283.991787|1976379.147389|0.05|0.05|0.05|0.05|0.05|0.03|0.03
202508|32010360100060000001|1013283.991787|1976429.147389|0.03|0.03|0|0|0.03|0|0
202508|32010360100060000001|1013283.991787|1976579.147389|0.05|0.05|0.05|0.05|0.05|0.3|0.28
202508|32010360100060000001|1013283.991787|1976629.147389|0.13|0.13|0.13|0.13|0.1|0.74|0.66
202508|32010360100060000001|1013283.991787|1976679.147389|0.05|0.05|0.05|0.05|0.05|0.13|0.13
202508|32010360100060000001|1013283.991787|1976729.147389|0.1|0.1|0.1|0.1|0.08|0.08|0.05
202508|32010360100060000001|1013283.991787|1976779.147389|0.13|0.15|0.15|0.15|0.1|0.03|0.03
202508|32010360100060000001|1013283.991787|1976829.147389|6.5|6.15|5.87|6.02|5.72|1.93|1.5
202508|32010360100060000001|1013283.991787|1976879.147389|5.44|5.16|4.93|5.05|4.78|4.45|3.43
202508|32010360100060000001|1013283.991787|1976929.147389|5.94|5.64|5.36|5.54|5.26|6.3|4.88
202508|32010360100060000001|1013283.991787|1976979.147389|5.77|5.49|5.23|5.38|5.08|6.93|5.36
202508|32010360100060000001|1013283.991787|1977029.147389|6.81|6.43|6.15|6.32|6.02|13.18|10.21
202508|32010360100060000001|1013283.991787|1977379.147389|0|0|0|0|0|0.03|0.03
202508|32010360100060000001|1013283.991787|1977429.147389|0|0|0|0|0|0.03|0.03
202508|32010360100060000001|1013283.991787|1977529.147389|0|0|0|0|0|0.03|0.03
202508|32010360100060000001|1013283.991787|1977579.147389|0|0|0|0|0|0.03|0.03
202508|32010360100060000001|1013283.991787|1977679.147389|0|0|0|0|0|0.03|0.03
202508|32010360100060000001|1013283.991787|1977729.147389|0|0|0|0|0|0.05|0.05
202508|32010360100050000001|1013283.991787|1979329.147389|0.08|0.08|0.03|0.05|0.1|0.1|0.1
202508|32010360100050000001|1013283.991787|1979379.147389|0.08|0.08|0.03|0.05|0.1|0.1|0.1
202508|32010360100050000001|1013283.991787|1979529.147389|0.08|0.08|0.03|0.08|0.1|0.13|0.13
202508|32010360100050000001|1013283.991787|1979729.147389|0.56|0.66|0.46|0.46|0.64|0.64|0.58
202508|32010370100020000001|1013283.991787|1980429.147389|3.07|3.15|2.64|2.95|4.06|7.09|6.17
202508|32010370100020000001|1013283.991787|1980479.147389|0.64|0.69|0.56|0.58|0.84|1.78|1.57
202508|32010370100020000001|1013283.991787|1981679.147389|0.1|0.1|0.08|0.15|0.28|0.71|0.58
202508|32010370100020000001|1013283.991787|1981879.147389|0.28|0.23|0.2|0.33|0.66|1.02|1.02
202508|32010370100020000001|1013283.991787|1981929.147389|0.28|0.23|0.2|0.33|0.66|1.02|1.02
202508|32010370100020000001|1013283.991787|1981979.147389|0.28|0.23|0.2|0.33|0.66|1.02|1.02
202508|32010370100020000001|1013283.991787|1982279.147389|0.1|0.1|0.08|0.15|0.28|0.66|0.53
202508|32010370100020000001|1013283.991787|1984029.147389|0.56|0.51|0.48|0.64|0.69|0.18|0.18
202508|32010370100080000001|1013283.991787|1985479.147389|1.17|1.27|1.09|1.07|1.68|0.53|0.46
202508|32010370100030000001|1013283.991787|1991629.147389|0.05|0.05|0.05|0.05|0.08|0.18|0.13
202508|32010370100030000001|1013283.991787|1991879.147389|0.08|0.08|0.08|0.08|0.13|0.13|0.08
202508|32010370100030000001|1013283.991787|1991929.147389|0.1|0.13|0.13|0.13|0.18|0.13|0.08
202508|32010370100030000001|1013283.991787|1992579.147389|0.18|0.15|0.13|0.13|0.33|0.18|0.13
202508|32010370100030000001|1013283.991787|1992629.147389|0.43|0.56|0.33|0.43|0.61|1.24|0.94
202508|32010370100030000001|1013283.991787|1992729.147389|0.38|0.48|0.28|0.38|0.48|1.47|1.07
202508|32010370100030000001|1013283.991787|1992779.147389|0.38|0.48|0.28|0.38|0.48|1.24|0.89
202508|32010370100030000001|1013283.991787|1992829.147389|0.36|0.46|0.28|0.38|0.46|1.17|0.84
202508|32010370100030000001|1013283.991787|1992879.147389|0.33|0.43|0.25|0.36|0.43|0.79|0.61
202508|32010370100030000001|1013283.991787|1992929.147389|0.33|0.43|0.25|0.36|0.43|0.61|0.48
202508|32010370100030000001|1013283.991787|1995479.147389|0.25|0.25|0.2|0.23|0.3|0.2|0.18
202508|32010370100030000001|1013283.991787|1997529.147389|4.04|3.66|3.15|3.86|5.64|6.1|4.83
202508|32010370100030000001|1013283.991787|1997579.147389|7.52|6.78|5.97|7.42|10.49|10.16|8.18
202508|32010370100030000001|1013283.991787|1997629.147389|7.57|6.83|6.02|7.49|10.57|10.16|8.18
202508|32010370100030000001|1013283.991787|1997679.147389|9.45|8.69|7.62|9.35|13.21|12.62|9.93
202508|32010370100030000001|1013283.991787|1998129.147389|0.74|0.89|0.64|0.81|1.55|1.14|0.76
202508|32010380200010000001|1013283.991787|1998529.147389|1.07|0.97|0.84|1.02|1.5|0.03|0.03
202508|32010380200010000001|1013283.991787|1998579.147389|0.89|0.79|0.71|0.91|1.22|0.03|0.03
202508|32010380200010000001|1013283.991787|1998629.147389|1.09|0.99|0.86|1.04|1.55|0.03|0.03
202508|32010380200010000001|1013283.991787|1998679.147389|5.56|5.26|4.62|5.46|7.72|4.55|3.2
202508|32010380200010000001|1013283.991787|1998729.147389|6.55|6.17|5.44|6.5|9.12|4.47|3.15
202508|32010380200010000001|1013283.991787|1999129.147389|6.17|6.02|5.26|6.15|8.69|7.77|5.46
202508|32010380200010000001|1013283.991787|1999279.147389|0.89|0.86|0.76|0.86|1.14|0.05|0.05
202508|32010380200010000001|1013283.991787|1999379.147389|0.91|0.89|0.79|0.89|1.17|0.08|0.05
202508|32010380200010000001|1013283.991787|1999429.147389|0.91|0.89|0.79|0.89|1.17|0.08|0.08
202508|32010380200010000001|1013283.991787|1999479.147389|1.96|1.83|1.65|1.96|2.64|0.23|0.2
202508|32010380200010000001|1013283.991787|1999529.147389|0.79|0.76|0.69|0.76|1.02|0.1|0.1
202508|32010380200010000001|1013283.991787|1999579.147389|0.71|0.69|0.61|0.69|0.91|0.1|0.1
202508|32010380200010000001|1013283.991787|1999879.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.08
202508|32010380100010000001|1013283.991787|2000279.147389|0.03|0.03|0.03|0.03|0.03|0.1|0.08
202508|32010380100010000001|1013283.991787|2000329.147389|0.03|0.03|0|0.03|0.03|0.08|0.05
202508|32010380100010000001|1013283.991787|2000379.147389|0|0.03|0|0|0.03|0.1|0.1
202508|32010380100010000001|1013283.991787|2000429.147389|0.03|0.03|0|0.03|0.03|0.18|0.15
202508|32010380100010000001|1013283.991787|2002479.147389|0.03|0.03|0.03|0.03|0.03|0.13|0.1
202508|32010380100010000001|1013283.991787|2002529.147389|0.05|0.05|0.05|0.05|0.05|0.28|0.23
202508|32010380100010000001|1013283.991787|2002579.147389|0|0|0|0|0|0.03|0.03
202508|32010380100030000001|1013283.991787|2005229.147389|0.05|0.05|0.05|0.05|0.05|0.13|0.1
202508|32010380100030000001|1013283.991787|2005279.147389|0.03|0.03|0.03|0.03|0.03|0.08|0.05
202508|32010380100030000001|1013283.991787|2005479.147389|0.03|0.03|0.03|0.03|0.05|0.1|0.08
202508|32010380100030000001|1013283.991787|2005679.147389|0.03|0.03|0.03|0.03|0.05|0.15|0.13
202508|32010380100030000001|1013283.991787|2005729.147389|0.05|0.05|0.05|0.08|0.08|0.36|0.3
202508|32010380100030000001|1013283.991787|2005779.147389|0.03|0.03|0.03|0.03|0.03|0.15|0.13
202508|32010380100030000001|1013283.991787|2005829.147389|0.05|0.05|0.05|0.05|0.05|0.25|0.2
202508|32010380100030000001|1013283.991787|2005879.147389|0.05|0.05|0.05|0.05|0.08|0.33|0.25
202508|32010380100030000001|1013283.991787|2005929.147389|0.05|0.05|0.05|0.05|0.08|0.46|0.38
202508|32010380100030000001|1013283.991787|2005979.147389|0.1|0.1|0.1|0.1|0.13|1.35|1.07
202508|32010380100030000001|1013283.991787|2006029.147389|0.08|0.08|0.08|0.08|0.1|0.61|0.51
202508|32010360100040000001|1013333.991787|1964979.147389|0.23|0.2|0.18|0.23|0.36|0.23|0.13
202508|32010360100040000001|1013333.991787|1965029.147389|0.2|0.18|0.15|0.2|0.3|0.2|0.13
202508|32010360100040000001|1013333.991787|1965079.147389|0.3|0.25|0.2|0.28|0.43|0.2|0.13
202508|32010360100040000001|1013333.991787|1965129.147389|0.43|0.41|0.3|0.41|0.64|0.18|0.13
202508|32010360100040000001|1013333.991787|1965179.147389|0.69|0.64|0.48|0.64|0.99|0.2|0.15
202508|32010360100040000001|1013333.991787|1965279.147389|0.18|0.15|0.1|0.15|0.2|0.23|0.18
202508|32010360100040000001|1013333.991787|1965329.147389|0.18|0.18|0.13|0.15|0.23|0.41|0.3
202508|32010360100040000001|1013333.991787|1965879.147389|0.05|0.05|0.03|0.03|0.05|0.18|0.13
202508|32310370100070000001|1013333.991787|1965929.147389|0.03|0.03|0|0.03|0.03|0.13|0.08
202508|32010360100040000001|1013333.991787|1966629.147389|0.08|0.08|0.08|0.08|0.1|0.61|0.51
202508|32010360100040000001|1013333.991787|1966679.147389|0.08|0.08|0.08|0.08|0.1|0.58|0.48
202508|32010360100040000001|1013333.991787|1966729.147389|0.08|0.08|0.08|0.08|0.1|0.58|0.48
202508|32010360100040000001|1013333.991787|1966779.147389|0.08|0.08|0.08|0.08|0.1|0.56|0.46
202508|32010360100040000001|1013333.991787|1966979.147389|0.08|0.08|0.08|0.08|0.1|0.38|0.33
202508|32010360100040000001|1013333.991787|1967129.147389|0.08|0.08|0.08|0.08|0.1|0.36|0.3
202508|32010360100040000001|1013333.991787|1969779.147389|0.28|0.3|0.2|0.28|0.28|0.08|0.08
202508|32010350100020000001|1013333.991787|1969829.147389|0.18|0.18|0.13|0.15|0.18|0.05|0.05
202508|32010350100020000001|1013333.991787|1970029.147389|0.18|0.18|0.13|0.18|0.18|0.03|0.03
202508|32010350100020000001|1013333.991787|1970079.147389|0.18|0.18|0.13|0.18|0.18|0.03|0.03
202508|32010350100020000001|1013333.991787|1970179.147389|0.89|0.81|0.81|1.09|1.6|0.05|0.05
202508|32010350100020000001|1013333.991787|1970229.147389|0.89|0.84|0.84|1.07|1.52|0.05|0.05
202508|32010350100020000001|1013333.991787|1970629.147389|0.28|0.28|0.25|0.25|0.41|0.03|0.03
202508|32010350100020000001|1013333.991787|1970779.147389|0.36|0.33|0.33|0.43|0.64|0.08|0.08
202508|32010350100020000001|1013333.991787|1970829.147389|0.36|0.33|0.33|0.43|0.64|0.05|0.03
202508|32010350100020000001|1013333.991787|1971129.147389|4.09|3.89|3.73|4.04|5.79|1.91|1.65
202508|32010350100020000001|1013333.991787|1971179.147389|4.9|4.65|4.5|4.95|7.16|2.41|2.11
202508|32010350100020000001|1013333.991787|1971229.147389|10.11|9.58|9.22|10.13|14.81|2.67|2.36
202508|32010350100020000001|1013333.991787|1971279.147389|13.18|12.42|11.96|13.23|18.92|3.78|3.28
202508|32010350100020000001|1013333.991787|1971329.147389|16.48|15.7|15.06|16.33|23.42|24.77|21.51
202508|32010350100020000001|1013333.991787|1971379.147389|16.46|15.65|15.04|16.31|23.37|23.27|20.19
202508|32010350100020000001|1013333.991787|1971429.147389|0.28|0.33|0.25|0.3|0.46|0.71|0.69
202508|32010350100020000001|1013333.991787|1971479.147389|1.19|1.14|0.91|1.04|1.42|4.95|4.72
202508|32010350100020000001|1013333.991787|1971529.147389|1.24|1.32|1.02|1.24|1.75|10.34|9.88
202508|32010350100020000001|1013333.991787|1971579.147389|2.03|2.08|1.65|1.98|2.87|10.41|9.63
202508|32010350100020000001|1013333.991787|1971629.147389|1.47|1.52|1.19|1.45|2.08|5.26|4.85
202508|32010350100020000001|1013333.991787|1971679.147389|1.27|1.35|1.07|1.3|1.96|4.62|4.22
202508|32010350100020000001|1013333.991787|1971729.147389|3.12|3.23|2.54|3.07|4.45|9.83|9.09
202508|32010350100020000001|1013333.991787|1971779.147389|3.18|3.28|2.59|3.12|4.52|8.51|7.87
202508|32010350100020000001|1013333.991787|1971879.147389|0.56|0.66|0.51|0.61|0.91|0.23|0.23
202508|32010350100020000001|1013333.991787|1972129.147389|0.86|0.91|0.71|0.86|1.19|0.46|0.43
202508|32010350100020000001|1013333.991787|1972179.147389|0.69|0.71|0.56|0.69|0.97|1.19|1.14
202508|32010350100020000001|1013333.991787|1972529.147389|0.38|0.36|0.33|0.41|0.43|0.1|0.08
202508|32010360100010000001|1013333.991787|1973679.147389|0.43|0.46|0.51|0.53|0.53|0.71|0.74
202508|32010360100010000001|1013333.991787|1973729.147389|0.43|0.46|0.53|0.56|0.56|0.74|0.76
